City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,19.0,100.0,89.0,34.0,19.6,2.7,12.7,89,Moderate,,,2026-06-15T03:51:17.333439
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,19.0,100.0,89.0,19.0,15.6,2.7,10.4,89,Moderate,,,2026-06-15T03:51:20.621528
"CICEG, Mexico",Mexico,21.10343,-101.636345,19.4,82.6,88.0,23.0,4.4,6.9,17.3,88,Moderate,,,2026-06-15T03:51:23.885070
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,26.0,50.0,82.0,70.0,,,,82,Moderate,,,2026-06-15T03:51:27.335093
"Centro, CHIH1, Chihuahua -Estatal, Mexico",Mexico,28.652227777778,-106.08535833333,21.1,81.0,66.0,73.0,4.7,0.1,2.3,73,Moderate,,,2026-06-15T03:51:30.623257
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,19.0,100.0,68.0,31.0,20.6,3.4,11.9,68,Moderate,,,2026-06-15T03:51:35.336274
"DIF, Mexico",Mexico,20.558094,-101.204941,19.3,82.1,65.0,14.0,4.0,8.4,21.9,65,Moderate,,,2026-06-15T03:51:38.888700
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,17.7,73.5,62.0,49.0,12.6,3.1,12.4,62,Moderate,,,2026-06-15T03:51:45.337647
"T-21, Mexico",Mexico,21.108664,-101.688614,21.0,73.0,62.0,14.0,,3.1,11.1,62,Moderate,,,2026-06-15T03:51:48.626169
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,20.0,86.0,59.0,7.0,12.5,,,59,Moderate,,,2026-06-15T03:51:51.890533
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,19.0,100.0,58.0,16.0,11.4,0.9,5.8,58,Moderate,,,2026-06-15T03:51:55.340928
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,19.0,100.0,57.0,19.0,18.3,1.3,15.5,57,Moderate,,,2026-06-15T03:51:58.627481
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,17.7,74.0,53.0,25.0,22.2,2.3,9.1,53,Moderate,,,2026-06-15T03:52:07.344707
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,24.8,60.2,52.0,34.0,5.9,5.9,,52,Moderate,,,2026-06-15T03:52:10.631812
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,19.7,86.5,51.0,6.0,0.1,0.1,0.8,51,Moderate,,,2026-06-15T03:52:13.893819
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-06-15T03:52:20.208222
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,26.0,88.0,9.0,,,,,-,,,,2026-06-15T03:52:26.190334
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-06-15T03:52:29.209824
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-06-15T03:52:32.409384
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,23.7,91.1,,,,,,-,,,,2026-06-15T03:52:37.190861
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-06-15T03:52:42.211900
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,12.2,63.0,25.0,7.0,1.6,0.4,2.3,25,Good,,,2026-06-15T03:53:39.363013
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,68.0,21.0,8.0,2.9,0.4,,21,Good,,,2026-06-15T03:53:44.648040
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.1,65.5,18.0,8.0,4.9,0.3,1.8,18,Good,,,2026-06-15T03:53:48.364073
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,12.6,68.0,9.0,17.0,2.4,0.3,2.2,17,Good,,,2026-06-15T03:53:51.913099
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,9.8,56.4,5.0,16.0,,,,16,Good,,,2026-06-15T03:53:54.998751
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,11.9,60.0,15.0,3.0,2.0,0.3,1.4,15,Good,,,2026-06-15T03:53:58.365460
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,14.45,67.0,1.0,,9.7,0.5,4.3,27,Good,,,2026-06-15T03:54:04.650252
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,14.82,67.0,5.0,,16.1,2.1,6.7,14,Good,,,2026-06-15T03:54:08.366536
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,14.38,67.0,11.0,,17.9,0.6,7.6,13,Good,,,2026-06-15T03:54:11.654164
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,14.45,67.0,13.0,,23.3,0.8,11.4,13,Good,,,2026-06-15T03:54:14.916349
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,16.74,67.0,,,21.8,3.7,18.1,4,Good,,,2026-06-15T03:54:18.367716
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-06-15T03:54:21.655710
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-06-15T03:54:24.918508
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-06-15T03:54:28.369298
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,18.4,67.0,13.0,,9.9,3.7,,19,Good,,,2026-06-15T03:54:31.657408
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,15.93,67.0,23.0,,17.7,4.5,8.7,23,Good,,,2026-06-15T03:54:36.370042
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,21.1,83.0,71.0,30.0,8.9,6.2,8.9,71,Moderate,,,2026-06-15T03:54:40.234390
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,21.1,83.0,68.0,28.0,10.4,5.7,5.5,68,Moderate,,,2026-06-15T03:54:43.211103
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,21.1,83.0,66.0,52.0,11.7,2.1,7.1,66,Moderate,,,2026-06-15T03:54:46.432361
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,21.1,83.0,61.0,23.0,9.4,6.8,36.4,61,Moderate,,,2026-06-15T03:54:50.237569
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,21.1,83.0,35.0,10.0,5.2,5.7,15.5,35,Good,,,2026-06-15T03:54:53.225915
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,21.1,83.0,,33.0,12.2,5.1,8.1,33,Good,,,2026-06-15T03:54:56.435486
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-06-15T03:55:00.238644
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-06-15T03:55:03.227599
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-06-15T03:55:06.437210
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,21.1,83.0,,,12.7,2.2,3.9,4,Good,,,2026-06-15T03:55:10.240849
