City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,23.0,68.0,102.0,70.0,13.9,5.3,12.7,102,Poor,,,2026-07-01T03:26:00.419340
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,23.0,68.0,93.0,53.0,18.5,2.7,19.1,93,Moderate,,,2026-07-01T03:26:08.421001
"T-21, Mexico",Mexico,21.108664,-101.688614,24.0,50.0,87.0,33.0,,4.5,15.2,87,Moderate,,,2026-07-01T03:26:16.423036
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,15.0,82.0,85.0,,10.2,2.8,5.8,85,Moderate,,,2026-07-01T03:26:20.316175
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,29.8,61.0,82.0,37.0,2.2,4.2,7.9,82,Moderate,,,2026-07-01T03:26:27.425396
"Tlaquepaque, Guadalajara, Mexico",Mexico,20.641445843732,-103.31262961377,23.0,68.0,,80.0,32.8,3.6,,80,Moderate,,,2026-07-01T03:26:31.318062
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,23.0,68.0,80.0,41.0,13.6,1.6,7.4,80,Moderate,,,2026-07-01T03:26:34.428079
"Abasolo Presidencia Municipal, Mexico",Mexico,20.425277777778,-101.19805555556,25.0,50.0,78.0,,,,,78,Moderate,,,2026-07-01T03:26:41.323305
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,29.8,61.0,75.0,60.0,7.3,7.0,7.8,75,Moderate,,,2026-07-01T03:26:44.429082
"Palacio de Gobierno, Tlaxcala, Tlaxcala, Mexico",Mexico,19.317583333333,-98.237305555556,15.0,82.0,74.0,38.0,,,,74,Moderate,,,2026-07-01T03:26:47.783386
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-01T03:26:54.430636
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,29.0,74.0,9.0,,,,,-,,,,2026-07-01T03:27:01.327748
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-01T03:27:04.432326
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-07-01T03:27:07.784952
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,22.6,90.0,,,,,,-,,,,2026-07-01T03:27:12.433354
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-07-01T03:27:17.331917
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,13.0,66.0,42.0,20.0,4.8,0.9,,42,Good,,,2026-07-01T03:28:09.447160
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.4,64.4,37.0,13.0,6.6,0.9,2.9,37,Good,,,2026-07-01T03:28:17.449590
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,15.6,87.0,34.0,,,1.0,10.8,34,Good,,,2026-07-01T03:28:21.346496
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,13.1,69.0,25.0,17.0,6.2,0.2,2.4,25,Good,,,2026-07-01T03:28:24.450540
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.2,55.8,25.0,12.0,,,,25,Good,,,2026-07-01T03:28:27.802498
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.3,61.0,21.0,5.0,4.4,,2.6,21,Good,,,2026-07-01T03:28:31.348320
