City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,26.0,50.0,129.0,41.0,19.3,3.0,15.8,129,Poor,,,2026-06-13T02:58:32.224339
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,26.0,50.0,82.0,70.0,,,,82,Moderate,,,2026-06-13T02:58:37.332395
"CICEG, Mexico",Mexico,21.10343,-101.636345,19.8,71.3,69.0,37.0,5.1,6.7,17.3,69,Moderate,,,2026-06-13T02:58:40.225463
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,26.6,37.0,65.0,33.0,5.4,,,65,Moderate,,,2026-06-13T02:58:43.425820
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,26.0,50.0,57.0,29.0,9.6,2.9,6.6,57,Moderate,,,2026-06-13T02:58:48.226852
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,26.0,50.0,57.0,42.0,9.9,2.9,7.0,57,Moderate,,,2026-06-13T02:58:51.333638
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,26.0,50.0,57.0,29.0,10.2,2.9,8.6,57,Moderate,,,2026-06-13T02:58:54.427053
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,26.0,50.0,55.0,27.0,7.2,1.1,4.7,55,Moderate,,,2026-06-13T02:58:59.228565
"Palacio Municipal, Morelia, Mexico",Mexico,19.702153,-101.190948,16.0,100.0,57.0,,,,1.6,57,Moderate,,,2026-06-13T02:59:04.336374
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,40.2,34.5,53.0,35.0,11.1,,5.5,53,Moderate,,,2026-06-13T02:59:07.230232
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,26.3,37.0,52.0,11.0,0.1,0.1,0.8,52,Moderate,,,2026-06-13T02:59:10.429099
"DIF, Mexico",Mexico,20.558094,-101.204941,19.6,72.4,48.0,32.0,6.3,8.6,25.3,48,Good,,,2026-06-13T02:59:15.231805
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,26.0,50.0,25.0,47.0,6.8,4.0,6.1,47,Good,,,2026-06-13T02:59:18.343389
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,27.5,70.6,46.0,16.0,3.5,4.5,5.0,46,Good,,,2026-06-13T02:59:23.233083
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,27.5,70.6,30.0,46.0,6.7,7.0,6.1,46,Good,,,2026-06-13T02:59:26.338492
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-06-13T02:59:32.161319
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,26.0,78.0,9.0,,,,,-,,,,2026-06-13T02:59:37.372243
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-06-13T02:59:41.166648
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-06-13T02:59:44.678750
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,23.3,91.0,,,,,,-,,,,2026-06-13T02:59:49.167237
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-06-13T02:59:53.379452
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,13.3,69.0,61.0,27.0,4.4,0.9,6.6,61,Moderate,,,2026-06-13T03:00:30.179856
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.7,67.0,46.0,,,1.0,18.8,46,Good,,,2026-06-13T03:00:48.845776
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,14.0,67.0,34.0,13.0,2.5,0.5,3.6,34,Good,,,2026-06-13T03:00:54.814083
