City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,30.0,35.0,,188.0,3.5,,,188,Poor,,,2026-08-16T01:02:05.041586
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,23.5,48.5,90.0,38.0,,,6.7,90,Moderate,,,2026-08-16T01:02:08.579470
"CICEG, Mexico",Mexico,21.10343,-101.636345,17.4,88.6,82.0,34.0,5.5,5.4,8.0,82,Moderate,,,2026-08-16T01:02:19.042304
"San Juanico, Mexico",Mexico,20.537489,-100.839905,23.5,48.5,81.0,44.0,5.8,8.5,6.5,81,Moderate,,,2026-08-16T01:02:22.580191
"Hospital General, Mexico",Mexico,20.947924,-101.425774,23.4,48.6,77.0,39.0,11.9,8.3,15.9,77,Moderate,,,2026-08-16T01:02:28.042975
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,24.4,39.5,38.0,,6.6,3.2,9.2,73,Moderate,,,2026-08-16T01:02:31.807531
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,33.8,26.6,72.0,31.0,1.6,,10.3,72,Moderate,,,2026-08-16T01:02:35.581095
"T-21, Mexico",Mexico,21.108664,-101.688614,20.0,68.0,71.0,28.0,,,,71,Moderate,,,2026-08-16T01:02:40.043773
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,29.0,45.0,70.0,28.0,4.1,6.5,3.7,70,Moderate,,,2026-08-16T01:02:43.808406
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,29.0,45.0,70.0,34.0,94.3,2.0,4.9,70,Moderate,,,2026-08-16T01:02:47.044119
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,26.6,50.0,68.0,38.0,,0.1,0.3,68,Moderate,,,2026-08-16T01:02:51.582286
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,33.8,26.6,65.0,46.0,2.4,5.3,7.7,65,Moderate,,,2026-08-16T01:02:55.044689
