City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,31.1,47.0,112.0,40.0,2.3,6.3,6.6,112,Poor,,,2026-07-20T03:18:38.881827
"CICEG, Mexico",Mexico,21.10343,-101.636345,18.8,82.2,110.0,36.0,4.3,6.1,14.7,110,Poor,,,2026-07-20T03:18:42.295732
"T-21, Mexico",Mexico,21.108664,-101.688614,18.0,93.0,110.0,42.0,,3.6,12.5,110,Poor,,,2026-07-20T03:18:45.844151
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,31.1,47.0,89.0,40.0,1.8,4.0,9.9,89,Moderate,,,2026-07-20T03:18:49.541763
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,31.1,47.0,82.0,51.0,3.9,5.9,3.7,82,Moderate,,,2026-07-20T03:18:52.883107
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,18.8,82.2,72.0,81.0,,,7.8,81,Moderate,,,2026-07-20T03:18:56.298469
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,46.6,28.3,78.0,54.0,2.4,,28.5,78,Moderate,,,2026-07-20T03:19:04.884620
"San Juanico, Mexico",Mexico,20.537489,-100.839905,18.8,82.5,76.0,54.0,,,8.8,76,Moderate,,,2026-07-20T03:19:08.299305
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,21.5,47.5,74.0,,13.1,2.5,7.7,74,Moderate,,,2026-07-20T03:19:11.847388
"Hospital General, Mexico",Mexico,20.947924,-101.425774,23.3,58.0,74.0,40.0,5.2,4.8,9.5,74,Moderate,,,2026-07-20T03:19:16.886296
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,30.8,47.5,72.0,31.0,6.6,10.5,6.3,72,Moderate,,,2026-07-20T03:19:23.302574
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,18.0,93.0,70.0,37.0,5.4,8.1,13.9,70,Moderate,,,2026-07-20T03:19:27.887225
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-20T03:19:37.306476
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,26.1,83.0,9.0,,,,,-,,,,2026-07-20T03:19:43.888694
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-20T03:19:46.853621
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-07-20T03:19:50.308267
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,26.1,83.0,,,,,,-,,,,2026-07-20T03:19:55.890109
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-07-20T03:20:00.854954
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,16.0,56.8,57.0,22.0,,,,57,Moderate,,,2026-07-20T03:20:38.896665
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,13.6,66.0,46.0,18.0,6.4,1.0,,46,Good,,,2026-07-20T03:21:02.696403
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,15.1,62.6,42.0,17.0,9.6,0.7,3.5,42,Good,,,2026-07-20T03:21:05.946748
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,14.2,69.0,38.0,16.0,4.5,0.6,3.8,38,Good,,,2026-07-20T03:21:09.600507
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.9,61.0,38.0,6.0,7.3,,4.0,38,Good,,,2026-07-20T03:21:12.698165
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,13.6,62.6,30.0,18.0,9.4,0.4,10.5,30,Good,,,2026-07-20T03:21:17.950751
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,12.1,76.0,25.0,16.0,5.6,0.5,5.7,25,Good,,,2026-07-20T03:21:21.610409
