City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,23.0,73.0,104.0,53.0,19.5,3.7,14.8,104,Poor,,,2026-09-05T02:42:26.684584
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,21.0,65.1,91.0,52.0,8.4,23.6,13.7,91,Moderate,,,2026-09-05T02:42:29.759371
"San Juanico, Mexico",Mexico,20.537489,-100.839905,25.9,49.2,93.0,62.0,10.8,0.8,8.8,95,Moderate,,,2026-09-05T02:42:33.545053
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,25.9,49.2,93.0,61.0,,0.8,8.9,93,Moderate,,,2026-09-05T02:42:36.685904
"Bomberos, Mexico",Mexico,20.67495,-101.355873,26.0,44.0,91.0,51.0,,23.5,,91,Moderate,,,2026-09-05T02:42:39.761950
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,26.0,44.0,91.0,51.0,,,,91,Moderate,,,2026-09-05T02:42:43.553039
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,30.7,55.0,82.0,52.0,17.5,5.9,13.3,82,Moderate,,,2026-09-05T02:43:18.693972
"Pastora, Nuevo Leon, Mexico",Mexico,25.6717286,-100.2231895,11.1,54.3,73.0,44.0,22.3,7.1,12.1,73,Moderate,,,2026-09-05T02:43:58.699954
"Hospital General, Mexico",Mexico,20.947924,-101.425774,26.0,44.0,41.0,36.0,5.6,3.6,11.0,73,Moderate,,,2026-09-05T02:44:31.704680
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,20.8,73.5,72.0,27.0,0.1,0.1,0.6,72,Moderate,,,2026-09-05T02:45:04.710298
"DIF, Mexico",Mexico,20.558094,-101.204941,21.1,64.7,63.0,43.0,8.7,14.6,5.4,72,Moderate,,,2026-09-05T02:45:37.717169
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,30.7,55.0,70.0,38.0,15.5,9.0,13.3,70,Moderate,,,2026-09-05T02:46:12.732701
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,24.0,94.0,70.0,26.0,,0.1,4.0,70,Moderate,,,2026-09-05T02:46:47.741571
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,21.1,64.7,69.0,48.0,19.6,9.6,2.2,69,Moderate,,,2026-09-05T02:47:20.747284
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-09-05T02:47:56.756114
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,78.0,9.0,,,,,-,,,,2026-09-05T02:48:32.766800
