City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,20.5,85.0,127.0,56.0,18.7,3.2,20.1,127,Poor,,,2026-08-31T03:16:22.226232
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,22.0,73.0,97.0,42.0,16.8,1.8,9.4,97,Moderate,,,2026-08-31T03:16:25.298087
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,19.0,72.4,86.0,47.0,,,5.6,86,Moderate,,,2026-08-31T03:16:30.227173
"Bomberos, Mexico",Mexico,20.67495,-101.355873,19.0,72.4,78.0,,,4.5,,78,Moderate,,,2026-08-31T03:16:35.297004
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,19.0,72.4,78.0,,,,,78,Moderate,,,2026-08-31T03:16:38.227459
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,18.9,75.5,77.0,,5.0,8.8,15.5,77,Moderate,,,2026-08-31T03:16:41.621887
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,31.6,46.3,72.0,31.0,5.8,8.6,11.4,72,Moderate,,,2026-08-31T03:17:15.230379
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,31.6,46.3,72.0,31.0,12.4,8.3,,72,Moderate,,,2026-08-31T03:17:48.232789
"San Juanico, Mexico",Mexico,20.537489,-100.839905,19.0,71.8,71.0,45.0,6.2,16.0,5.6,71,Moderate,,,2026-08-31T03:18:21.235133
"Hospital General, Mexico",Mexico,20.947924,-101.425774,19.0,72.4,71.0,27.0,5.8,4.3,12.8,71,Moderate,,,2026-08-31T03:18:55.237661
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,22.0,73.0,67.0,34.0,10.5,7.9,7.5,67,Moderate,,,2026-08-31T03:19:28.239944
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,22.0,73.0,65.0,22.0,7.2,3.2,5.9,65,Moderate,,,2026-08-31T03:20:01.242460
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,22.0,73.0,65.0,22.0,3.7,3.2,0.5,65,Moderate,,,2026-08-31T03:20:35.245204
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,22.0,73.0,63.0,22.0,10.9,3.2,9.1,63,Moderate,,,2026-08-31T03:21:08.247616
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,27.0,83.0,66.0,40.0,2.7,4.2,7.4,66,Moderate,,,2026-08-31T03:21:41.250538
"DIF, Mexico",Mexico,20.558094,-101.204941,19.0,72.4,64.0,43.0,8.5,10.3,5.0,64,Moderate,,,2026-08-31T03:22:14.252380
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,19.4,55.6,65.0,,5.8,2.6,10.5,65,Moderate,,,2026-08-31T03:22:49.255026
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-08-31T03:23:25.257248
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,27.0,69.0,9.0,,,,,-,,,,2026-08-31T03:24:01.259990
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-08-31T03:24:34.261990
