City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,30.0,35.0,,188.0,3.5,,,188,Poor,,,2026-08-15T00:58:34.978873
"T-21, Mexico",Mexico,21.108664,-101.688614,27.0,34.0,87.0,25.0,,,,87,Moderate,,,2026-08-15T00:58:40.160699
"San Juanico, Mexico",Mexico,20.537489,-100.839905,20.0,78.0,85.0,47.0,6.9,8.0,6.2,85,Moderate,,,2026-08-15T00:58:44.979474
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,20.0,78.0,75.0,42.0,,,5.6,75,Moderate,,,2026-08-15T00:58:55.980233
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,20.0,78.2,69.0,38.0,6.7,9.1,11.5,69,Moderate,,,2026-08-15T00:59:03.980740
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,29.0,39.0,57.0,27.0,8.6,3.5,5.5,62,Moderate,,,2026-08-15T00:59:12.174605
"DIF, Mexico",Mexico,20.558094,-101.204941,28.0,32.0,54.0,41.0,7.6,7.1,5.5,62,Moderate,,,2026-08-15T00:59:15.981760
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-08-15T00:59:22.175275
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,29.0,74.0,9.0,,,,,-,,,,2026-08-15T00:59:27.982730
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-08-15T00:59:46.255436
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-08-15T00:59:49.501790
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,27.6,87.7,,,,,,-,,,,2026-08-15T01:00:09.256941
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-08-15T01:00:28.258686
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,13.9,73.0,38.0,9.0,4.3,0.6,5.8,38,Good,,,2026-08-15T01:01:49.837515
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,16.4,56.4,34.0,30.0,,,,34,Good,,,2026-08-15T01:02:22.874745
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,15.0,62.0,34.0,17.0,4.2,1.0,,34,Good,,,2026-08-15T01:02:55.523385
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,17.7,82.0,30.0,,,0.5,10.3,30,Good,,,2026-08-15T01:03:30.274879
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,16.5,60.1,23.0,11.0,8.0,0.7,4.9,23,Good,,,2026-08-15T01:04:03.001196
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,15.0,60.1,23.0,18.0,8.0,1.3,12.5,23,Good,,,2026-08-15T01:04:36.003681
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,15.89,42.0,61.0,,29.5,1.6,8.7,61,Moderate,,,2026-08-15T01:05:09.769662
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,15.89,42.0,30.0,40.0,25.1,2.1,10.0,40,Good,,,2026-08-15T01:05:42.809833
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,15.87,42.0,34.0,40.0,25.7,3.9,8.1,40,Good,,,2026-08-15T01:06:16.010833
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,19.59,42.0,,,25.1,6.6,9.0,24,Good,,,2026-08-15T01:06:49.012918
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-08-15T01:07:22.015518
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-08-15T01:07:55.017637
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-08-15T01:08:28.019769
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-08-15T01:09:01.022441
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,19.94,42.0,49.0,,27.4,3.0,,49,Good,,,2026-08-15T01:09:34.024248
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,16.92,42.0,20.0,40.0,16.8,4.1,7.9,40,Good,,,2026-08-15T01:10:09.026583
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,24.7,73.5,89.0,64.0,17.7,2.9,3.9,89,Moderate,,,2026-08-15T01:10:42.314808
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,21.1,83.0,80.0,35.0,15.2,7.3,12.0,80,Moderate,,,2026-08-15T01:11:15.317611
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,21.1,83.0,49.0,16.0,4.9,5.7,4.8,49,Good,,,2026-08-15T01:11:48.034038
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,21.1,83.0,35.0,12.0,13.6,7.4,24.7,35,Good,,,2026-08-15T01:12:21.036483
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,21.1,83.0,,27.0,14.2,16.3,12.6,27,Good,,,2026-08-15T01:12:54.038556
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,21.1,83.0,16.0,4.0,9.2,8.4,12.7,16,Good,,,2026-08-15T01:13:27.041070
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-08-15T01:14:00.043625
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-08-15T01:14:33.045457
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-08-15T01:15:06.047820
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,21.1,83.0,76.0,33.0,14.4,3.1,7.6,76,Moderate,,,2026-08-15T01:15:39.050595
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,21.1,83.0,115.0,,23.0,4.6,17.8,18,Good,,,2026-08-15T01:16:12.053033
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,33.8,46.275,98.0,49.0,4.5,2.5,,49,Good,,,2026-08-15T01:16:46.580636
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-08-15T01:17:19.617815
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,,,2026-08-15T01:18:03.673593
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,,,2026-08-15T01:18:37.063526
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,,,2026-08-15T01:19:10.362413
"Coyhaique, Chile",Chile,-45.57996447948,-72.061125987766,1.6,93.1,274.0,144.0,,,,274,Hazardous,,,2026-08-15T01:20:17.266460
"Coyhaique II, Chile",Chile,-45.579045667164,-72.049964505825,1.6,93.1,205.0,96.0,,5.0,26.3,205,Poor,,,2026-08-15T01:20:50.269616
"Rancagua I, Chile",Chile,-34.162314609087,-70.713919225517,12.2,97.5,152.0,66.0,,0.7,11.0,152,Poor,,,2026-08-15T01:21:23.272433
"Rancagua II, Chile",Chile,-34.143888375919,-70.737131207664,12.2,97.4,117.0,32.0,,,,117,Poor,,,2026-08-15T01:21:56.275239
"Vialidad, Chile",Chile,-45.40680023471,-72.696259617805,2.4,91.1,109.0,,,,,109,Poor,,,2026-08-15T01:22:28.979844
"Rengo, Chile",Chile,-34.394541417902,-70.852981542328,12.2,96.0,93.0,40.0,,,,93,Moderate,,,2026-08-15T01:23:03.383948
"Osorno, Chile",Chile,-40.584478665958,-73.11871982209,13.0,82.0,59.0,22.0,,,,59,Moderate,,,2026-08-15T01:23:36.387211
"La Florida 2, Chile",Chile,-35.435141887663,-71.678261499336,13.0,93.0,76.0,26.0,18.5,1.2,7.9,76,Moderate,,,2026-08-15T01:24:11.087513
"La Florida, Chile",Chile,-33.516630362266,-70.588123961971,13.0,82.0,72.0,40.0,28.2,3.5,9.0,72,Moderate,,,2026-08-15T01:24:44.090202
"Balneario Curanilahue, Chile",Chile,-37.485131692556,-73.331626473541,14.0,87.0,72.0,,,,,72,Moderate,,,2026-08-15T01:25:17.092217
"Puente Alto, Chile",Chile,-33.591390623022,-70.594788,13.0,82.0,70.0,52.0,26.7,,18.6,70,Moderate,,,2026-08-15T01:25:50.094564
"San Fernando, Chile",Chile,-27.393267718517,-70.298615435165,14.0,93.0,70.0,36.0,,,,70,Moderate,,,2026-08-15T01:26:23.097066
"Mirasol, Chile",Chile,-41.4795069236,-72.968755930145,12.0,76.0,70.0,,,,,70,Moderate,,,2026-08-15T01:26:56.404706
"Puren, Chile",Chile,-36.616167751711,-72.093040558483,13.2,99.0,61.0,21.0,,,,61,Moderate,,,2026-08-15T01:27:31.102410
"El Bosque, Chile",Chile,-33.547099645619,-70.666204101852,13.0,82.0,76.0,62.0,25.2,1.9,4.0,76,Moderate,,,2026-08-15T01:28:04.368380
"Arica, Chile",Chile,-18.47683929771,-70.287911433372,19.0,77.0,9.0,,,,,9,Good,,,2026-08-15T01:28:39.107267
"Centenario, Buenos Aires, Argentina",Argentina,-34.635582,-58.5518647,13.0,93.0,,21.0,6.4,,3.1,-,,,,2026-08-15T01:29:14.109640
"Cordoba, Buenos Aires, Argentina",Argentina,-34.5995674,-58.3915767,12.7,92.5,,24.0,10.1,,5.8,-,,,,2026-08-15T01:29:47.112130
"La boca, Buenos Aires, Argentina",Argentina,-34.6344961,-58.3631337,12.7,92.5,,20.0,14.7,,2.0,-,,,,2026-08-15T01:30:20.114465
"US Embassy, Buenos Aires, Argentina",Argentina,-34.5773,-58.4176,25.0,72.9,5.0,,,,,5,Good,,,2026-08-15T01:30:55.117480
"Dock Sud 1, Acumar, Argentina",Argentina,-34.657988,-58.342538,23.8,65.3,,,,,,-,,,,2026-08-15T01:31:28.428330
"La Matanza, Acumar, Argentina",Argentina,-34.6775885,-58.701767,20.2,88.8,,,,,,-,,,,2026-08-15T01:32:01.121644
"Argentina, Asturias, Spain",Argentina,43.53880000013,-5.6989000001636,21.6,91.3,42.0,12.0,1.0,1.6,0.1,42,Good,,,2026-08-15T01:32:34.124455
