City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,22.2,62.0,825.0,884.0,7.0,7.2,,884,Hazardous,,,2026-05-26T02:48:11.258663
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,18.0,67.0,144.0,,21.9,2.4,10.0,144,Poor,,,2026-05-26T02:48:14.239843
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,29.0,17.0,104.0,33.0,15.7,2.7,12.6,104,Poor,,,2026-05-26T02:48:17.408307
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,17.7,67.0,97.0,62.0,23.7,4.6,9.7,97,Moderate,,,2026-05-26T02:48:20.258355
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,29.0,17.0,95.0,62.0,,,,95,Moderate,,,2026-05-26T02:48:23.240494
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,29.0,17.0,86.0,65.0,7.4,3.6,7.3,86,Moderate,,,2026-05-26T02:48:28.258812
"DIF, Mexico",Mexico,20.558094,-101.204941,21.9,51.8,73.0,34.0,3.5,8.5,16.3,73,Moderate,,,2026-05-26T02:48:34.241269
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,27.2,20.0,70.0,15.0,10.3,,,70,Moderate,,,2026-05-26T02:48:39.259478
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,27.0,94.0,65.0,36.0,11.5,2.3,7.6,65,Moderate,,,2026-05-26T02:48:42.241868
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,21.7,52.7,135.0,65.0,8.4,9.2,7.9,65,Moderate,,,2026-05-26T02:48:48.259975
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,34.7,22.0,63.0,51.0,6.6,,4.1,63,Moderate,,,2026-05-26T02:48:54.242494
"Durango, Durango, Mexico",Mexico,24.03447,-104.64503,25.5,25.0,62.0,11.0,,,,62,Moderate,,,2026-05-26T02:48:57.260933
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-05-26T02:49:04.261544
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,61.0,9.0,,,,,-,,,,2026-05-26T02:49:10.244121
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-05-26T02:49:13.290598
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-05-26T02:49:16.859063
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,24.4,81.0,,,,,,-,,,,2026-05-26T02:49:21.291431
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-05-26T02:49:25.860023
