City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,22.7,73.0,87.0,26.0,3.9,3.2,3.3,87,Moderate,,,2026-07-08T02:21:43.993216
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,22.0,68.0,80.0,27.0,15.6,5.7,3.2,80,Moderate,,,2026-07-08T02:21:47.087318
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,23.0,60.0,80.0,33.0,15.1,3.2,7.7,80,Moderate,,,2026-07-08T02:22:05.997085
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,23.0,60.0,80.0,25.0,7.8,3.2,7.8,80,Moderate,,,2026-07-08T02:22:09.093526
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,29.2,58.3,78.0,28.0,3.0,6.0,9.6,78,Moderate,,,2026-07-08T02:22:12.757437
"T-21, Mexico",Mexico,21.108664,-101.688614,23.0,53.0,77.0,33.0,,2.9,10.4,77,Moderate,,,2026-07-08T02:22:30.753226
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,22.0,68.0,76.0,48.0,14.4,1.6,6.7,76,Moderate,,,2026-07-08T02:22:34.157734
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,29.1,58.5,74.0,30.0,2.8,6.0,5.5,74,Moderate,,,2026-07-08T02:22:54.012434
"Hospital General, Mexico",Mexico,20.947924,-101.425774,19.2,76.0,69.0,50.0,7.7,5.1,10.3,69,Moderate,,,2026-07-08T02:23:16.017490
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,22.0,68.0,66.0,27.0,,,,66,Moderate,,,2026-07-08T02:23:34.796144
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,22.0,68.0,65.0,57.0,8.9,3.9,6.1,65,Moderate,,,2026-07-08T02:23:40.192783
"Cruz Roja, Mexico",Mexico,20.578896,-101.199211,19.2,76.0,62.0,31.0,2.9,28.0,12.7,62,Moderate,,,2026-07-08T02:23:58.800900
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,17.6,68.6,68.0,,12.9,2.8,7.6,68,Moderate,,,2026-07-08T02:24:02.208337
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,23.0,64.0,61.0,19.0,6.4,3.8,6.7,61,Moderate,,,2026-07-08T02:24:20.809372
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,19.4,91.0,59.0,25.0,0.1,0.1,1.3,59,Moderate,,,2026-07-08T02:24:24.214736
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,29.2,58.3,59.0,19.0,9.8,7.9,7.3,59,Moderate,,,2026-07-08T02:24:27.696664
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-08T02:24:51.040184
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,30.0,62.0,9.0,,,,,-,,,,2026-07-08T02:25:12.046422
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-08T02:25:30.050151
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-07-08T02:25:33.146149
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,28.3,73.1,,,,,,-,,,,2026-07-08T02:25:37.804699
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-07-08T02:25:43.053749
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,15.8,76.0,38.0,,,0.5,18.3,38,Good,,,2026-07-08T02:26:35.066507
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.5,57.4,30.0,21.0,,,,30,Good,,,2026-07-08T02:26:57.079690
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,12.3,75.0,9.0,15.0,6.4,0.4,2.7,15,Good,,,2026-07-08T02:27:20.935803
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,15.0,69.4,15.0,9.0,6.6,1.1,4.3,15,Good,,,2026-07-08T02:27:38.939644
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,12.2,69.0,15.0,3.0,3.2,0.3,2.0,15,Good,,,2026-07-08T02:27:42.300847
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,12.2,69.0,13.0,6.0,3.7,0.5,5.7,13,Good,,,2026-07-08T02:28:00.945306
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,15.93,67.0,45.0,34.0,21.7,3.2,9.5,45,Good,,,2026-07-08T02:28:05.311797
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,15.93,67.0,40.0,,22.7,3.9,6.0,40,Good,,,2026-07-08T02:28:23.953742
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,16.35,67.0,34.0,34.0,19.6,3.9,4.2,34,Good,,,2026-07-08T02:28:41.964315
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,19.06,67.0,,,17.3,4.9,8.1,6,Good,,,2026-07-08T02:28:59.969246
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-07-08T02:29:17.972363
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-07-08T02:29:21.382367
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-07-08T02:29:24.851449
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-07-08T02:29:27.982428
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,20.2,67.0,5.0,,15.5,2.1,,7,Good,,,2026-07-08T02:29:31.399293
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,16.72,67.0,60.0,34.0,11.9,3.0,4.6,60,Moderate,,,2026-07-08T02:29:50.996655
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,19.4,87.5,71.0,40.0,21.4,5.1,11.2,71,Moderate,,,2026-07-08T02:29:55.408828
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,19.4,87.5,70.0,29.0,15.9,5.8,6.7,70,Moderate,,,2026-07-08T02:29:58.865833
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,19.4,87.5,68.0,22.0,16.7,8.8,11.3,68,Moderate,,,2026-07-08T02:30:02.004222
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,19.4,87.5,25.0,6.0,9.4,8.1,19.0,25,Good,,,2026-07-08T02:30:21.021889
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,19.4,87.5,,24.0,14.0,6.0,11.6,24,Good,,,2026-07-08T02:30:39.125535
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,19.4,87.5,3.0,1.0,17.1,9.3,1.9,9,Good,,,2026-07-08T02:30:42.226628
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-07-08T02:30:45.877518
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-07-08T02:31:04.130411
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-07-08T02:31:07.232199
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,19.4,87.5,,,15.8,2.7,6.9,7,Good,,,2026-07-08T02:31:26.137139
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,19.4,87.5,69.0,,28.6,3.8,18.2,69,Moderate,,,2026-07-08T02:31:44.242395
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,33.8,46.275,98.0,49.0,4.5,2.5,,49,Good,,,2026-07-08T02:32:04.449919
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-07-08T02:32:23.112256
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,,,2026-07-08T02:32:39.114926
