City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,17.0,93.0,104.0,32.0,16.7,2.7,7.9,104,Poor,,,2026-09-11T02:45:33.479227
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,31.6,53.5,50.0,27.0,10.0,8.3,12.2,84,Moderate,,,2026-09-11T02:45:38.220136
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,31.6,54.0,76.0,39.0,22.7,6.6,14.8,76,Moderate,,,2026-09-11T02:45:42.480765
"T-21, Mexico",Mexico,21.108664,-101.688614,26.0,41.0,75.0,8.0,,,,75,Moderate,,,2026-09-11T02:45:46.221226
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,25.8,53.8,71.0,51.0,,,7.8,71,Moderate,,,2026-09-11T02:45:49.831314
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,17.0,93.0,70.0,19.0,18.8,2.9,14.5,70,Moderate,,,2026-09-11T02:45:53.484805
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,17.0,93.0,70.0,19.0,19.4,2.9,16.1,70,Moderate,,,2026-09-11T02:46:26.495865
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,24.0,94.0,70.0,26.0,,0.1,4.0,70,Moderate,,,2026-09-11T02:46:59.501911
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,31.6,54.0,68.0,27.0,10.2,5.8,10.0,68,Moderate,,,2026-09-11T02:47:32.511143
"Bomberos, Mexico",Mexico,20.67495,-101.355873,25.8,53.8,68.0,28.0,,15.8,,68,Moderate,,,2026-09-11T02:48:06.516988
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,25.8,53.8,68.0,28.0,,,,68,Moderate,,,2026-09-11T02:48:39.525930
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,31.6,53.5,61.0,33.0,13.0,8.6,18.0,66,Moderate,,,2026-09-11T02:49:12.261781
"Obispado, Nuevo Leon, Mexico",Mexico,25.6745177,-100.3473334,31.6,54.0,55.0,38.0,13.1,4.0,15.7,65,Moderate,,,2026-09-11T02:49:46.265542
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,17.0,93.0,65.0,18.0,24.3,2.9,16.3,65,Moderate,,,2026-09-11T02:50:20.557116
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-09-11T02:50:55.561094
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,26.1,84.0,9.0,,,,,-,,,,2026-09-11T02:51:31.282934
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-09-11T02:52:04.287153
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-09-11T02:52:37.290699
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,26.1,84.0,,,,,,-,,,,2026-09-11T02:53:11.295479
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-09-11T02:53:45.299473
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,13.4,75.0,61.0,10.0,5.7,0.7,5.5,61,Moderate,,,2026-09-11T02:54:45.600789
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.7,62.4,59.0,34.0,,,,59,Moderate,,,2026-09-11T02:55:19.605283
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,15.9,100.0,57.0,,,1.3,30.9,57,Moderate,,,2026-09-11T02:55:55.608398
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,13.6,87.0,49.0,8.0,7.6,0.3,9.2,49,Good,,,2026-09-11T02:56:37.614911
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,18.4,47.0,38.0,16.0,2.5,0.5,5.3,38,Good,,,2026-09-11T02:57:16.619983
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.0,78.5,27.0,9.0,3.2,0.5,2.1,27,Good,,,2026-09-11T02:57:49.624338
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.5,72.0,25.0,7.0,6.2,,5.3,25,Good,,,2026-09-11T02:58:22.629405
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,13.36,87.0,85.0,29.0,33.6,4.4,6.9,85,Moderate,,,2026-09-11T02:58:58.342606
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,13.71,87.0,65.0,29.0,46.3,2.1,13.4,65,Moderate,,,2026-09-11T02:59:31.347010
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,13.71,87.0,60.0,,47.5,3.4,8.7,60,Moderate,,,2026-09-11T03:00:04.351439
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,16.42,87.0,,,27.1,5.6,5.1,17,Good,,,2026-09-11T03:00:38.355972
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-09-11T03:01:11.658396
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-09-11T03:01:44.673363
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-09-11T03:02:17.678443
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-09-11T03:02:50.682637
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,16.57,87.0,54.0,,31.4,,,54,Moderate,,,2026-09-11T03:03:23.691887
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,14.39,87.0,81.0,29.0,14.7,0.1,3.8,81,Moderate,,,2026-09-11T03:03:57.698327
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,21.9,81.0,88.0,38.0,13.5,8.7,12.4,88,Moderate,,,2026-09-11T03:04:31.386138
