City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,19.0,88.0,102.0,51.0,15.9,3.0,11.1,102,Poor,,,2026-06-26T02:56:14.089327
"Nativitas, Mexico",Mexico,20.565231,-101.188248,21.7,67.5,,102.0,5.5,,11.1,102,Poor,,,2026-06-26T02:56:17.977305
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,16.0,78.1,85.0,28.0,11.7,,,85,Moderate,,,2026-06-26T02:56:21.090771
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,19.0,88.0,72.0,36.0,16.4,0.8,8.1,72,Moderate,,,2026-06-26T02:56:24.540387
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,17.7,73.0,67.0,24.0,0.1,0.1,0.5,67,Moderate,,,2026-06-26T02:56:30.091952
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,24.1,48.5,65.0,36.0,8.9,4.6,10.8,65,Moderate,,,2026-06-26T02:56:33.983875
"Cruz Roja, Mexico",Mexico,20.578896,-101.199211,21.7,67.5,65.0,38.0,2.3,49.1,8.9,65,Moderate,,,2026-06-26T02:56:37.093295
"San Juanico, Mexico",Mexico,20.537489,-100.839905,22.6,62.1,64.0,41.0,,,8.4,64,Moderate,,,2026-06-26T02:56:40.545216
"DIF, Mexico",Mexico,20.558094,-101.204941,21.7,67.5,60.0,52.0,5.0,8.0,15.6,60,Moderate,,,2026-06-26T02:56:47.096957
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,20.0,77.0,59.0,20.0,6.8,3.3,2.4,59,Moderate,,,2026-06-26T02:56:51.987879
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,19.0,88.0,59.0,27.0,8.8,3.1,8.0,59,Moderate,,,2026-06-26T02:56:55.095093
"T-21, Mexico",Mexico,21.108664,-101.688614,26.0,36.0,57.0,28.0,,3.3,11.6,57,Moderate,,,2026-06-26T02:57:03.095937
"Abasolo Presidencia Municipal, Mexico",Mexico,20.425277777778,-101.19805555556,27.0,42.0,57.0,,,,,57,Moderate,,,2026-06-26T02:57:06.990441
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-06-26T02:57:13.098088
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,25.0,73.0,9.0,,,,,-,,,,2026-06-26T02:57:20.000236
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-06-26T02:57:23.099868
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-06-26T02:57:26.563694
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,26.1,71.8,,,,,,-,,,,2026-06-26T02:57:31.994442
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-06-26T02:57:37.101790
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,18.1,53.9,72.0,13.0,1.9,0.8,2.2,72,Moderate,,,2026-06-26T02:58:13.107814
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,18.3,67.0,57.0,,,0.7,12.0,57,Moderate,,,2026-06-26T02:58:22.005501
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,16.0,53.9,34.0,23.0,5.2,0.4,7.5,34,Good,,,2026-06-26T02:58:42.115914
"Puente Aranda, Bogota, Colombia",Colombia,4.63187,-74.11757,16.0,53.0,14.0,30.0,7.8,,6.6,30,Good,,,2026-06-26T02:58:45.182050
