City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"CICEG, Mexico",Mexico,21.10343,-101.636345,14.7,99.0,79.0,34.0,5.9,6.4,21.9,79,Moderate,,,2026-06-17T03:40:25.795746
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,23.0,64.0,67.0,41.0,6.1,4.6,5.4,67,Moderate,,,2026-06-17T03:40:31.236758
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,27.0,83.0,65.0,40.0,5.5,3.9,8.8,65,Moderate,,,2026-06-17T03:40:34.661615
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,27.5,72.0,59.0,22.0,10.7,4.8,9.2,59,Moderate,,,2026-06-17T03:40:42.797019
"DIF, Mexico",Mexico,20.558094,-101.204941,14.8,99.0,59.0,53.0,6.6,8.4,23.7,59,Moderate,,,2026-06-17T03:40:46.237755
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,40.0,37.0,57.0,24.0,7.7,,6.8,57,Moderate,,,2026-06-17T03:40:50.797590
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,23.0,64.0,55.0,20.0,5.3,3.4,4.9,55,Moderate,,,2026-06-17T03:40:54.662992
"San Luis De La Paz Presidencia Municipal, Mexico",Mexico,21.295861111111,-100.52330555556,14.4,98.1,55.0,,,,,55,Moderate,,,2026-06-17T03:40:59.798047
"T-21, Mexico",Mexico,21.108664,-101.688614,19.0,77.0,23.0,55.0,,3.5,15.2,55,Moderate,,,2026-06-17T03:41:03.238753
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,27.5,72.0,53.0,27.0,1.3,7.2,5.8,53,Moderate,,,2026-06-17T03:41:06.663542
"Casa Hogar, Oaxaca, Mexico",Mexico,17.094666666667,-96.752166666667,18.0,93.0,53.0,,,,,53,Moderate,,,2026-06-17T03:41:09.798231
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,23.0,64.0,824.0,52.0,10.5,3.1,10.9,52,Moderate,,,2026-06-17T03:41:13.239458
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,14.8,99.0,52.0,37.0,11.5,4.8,17.8,52,Moderate,,,2026-06-17T03:41:16.664036
"San Juanico, Mexico",Mexico,20.537489,-100.839905,14.8,99.0,51.0,46.0,,,8.5,51,Moderate,,,2026-06-17T03:41:19.799272
"Palacio de Gobierno, Tlaxcala, Tlaxcala, Mexico",Mexico,19.317583333333,-98.237305555556,26.0,88.0,51.0,19.0,,,,51,Moderate,,,2026-06-17T03:41:23.240239
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-06-17T03:41:29.086312
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,25.0,83.0,9.0,,,,,-,,,,2026-06-17T03:41:34.984094
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-06-17T03:41:38.087817
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-06-17T03:41:41.213721
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,22.7,95.0,,,,,,-,,,,2026-06-17T03:41:46.090322
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-06-17T03:41:50.987050
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,13.7,74.7,61.0,35.0,7.1,0.8,5.7,61,Moderate,,,2026-06-17T03:42:24.803453
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,14.6,93.0,55.0,,,1.7,13.4,55,Moderate,,,2026-06-17T03:42:30.245184
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,12.0,74.0,50.0,15.0,4.9,1.7,,50,Good,,,2026-06-17T03:42:34.804670
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,13.9,63.0,30.0,4.0,4.5,,2.9,30,Good,,,2026-06-17T03:42:52.805841
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,12.0,74.7,13.0,25.0,8.1,2.1,10.3,25,Good,,,2026-06-17T03:42:58.247063
