City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,21.0,77.0,107.0,66.0,10.1,3.3,16.2,107,Poor,,,2026-06-21T03:43:17.157517
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,26.2,54.6,85.0,28.0,4.1,3.9,8.6,85,Moderate,,,2026-06-21T03:43:20.682148
"CICEG, Mexico",Mexico,21.10343,-101.636345,15.0,66.0,72.0,29.0,4.8,6.6,18.6,72,Moderate,,,2026-06-21T03:43:26.158684
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,15.0,95.0,68.0,19.0,8.2,,,68,Moderate,,,2026-06-21T03:43:29.683788
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,26.2,54.6,68.0,21.0,11.3,5.6,5.8,68,Moderate,,,2026-06-21T03:43:33.049227
"Obispado, Nuevo Leon, Mexico",Mexico,25.6745177,-100.3473334,3.3,65.3,64.0,26.0,7.0,4.9,8.7,64,Moderate,,,2026-06-21T03:43:38.160105
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,15.0,95.0,63.0,18.0,0.1,0.1,1.4,63,Moderate,,,2026-06-21T03:43:41.685848
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,26.2,54.6,59.0,29.0,0.9,6.8,6.0,59,Moderate,,,2026-06-21T03:43:47.161248
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,25.7,55.4,58.0,34.0,11.3,5.2,,58,Moderate,,,2026-06-21T03:43:50.688780
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,15.0,71.5,53.0,30.0,18.1,3.3,11.5,53,Moderate,,,2026-06-21T03:43:59.162341
"Casa Hogar, Oaxaca, Mexico",Mexico,17.094666666667,-96.752166666667,18.0,93.0,53.0,,,,,53,Moderate,,,2026-06-21T03:44:02.690559
"SUR, CHIH1, Chihuahua -Estatal, Mexico",Mexico,28.632775,-106.03886694444,30.5,34.0,52.0,44.0,,,,52,Moderate,,,2026-06-21T03:44:06.054158
"DIF, Mexico",Mexico,20.558094,-101.204941,15.0,24.7,52.0,30.0,5.6,16.6,16.5,52,Moderate,,,2026-06-21T03:44:11.163619
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-06-21T03:44:19.164261
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,226.0,73.5,9.0,,,,,-,,,,2026-06-21T03:44:25.694016
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-06-21T03:44:29.165435
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-06-21T03:44:33.057308
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,21.2,89.7,,,,,,-,,,,2026-06-21T03:44:38.166345
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-06-21T03:44:42.696523
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.0,87.0,65.0,,,1.3,15.6,65,Moderate,,,2026-06-21T03:45:19.171935
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,72.0,38.0,11.0,3.6,0.4,,38,Good,,,2026-06-21T03:45:43.174225
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,15.6,69.7,29.0,34.0,8.0,1.0,5.7,34,Good,,,2026-06-21T03:45:48.704079
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,14.9,68.0,21.0,16.0,2.3,0.4,2.7,21,Good,,,2026-06-21T03:45:52.175183
