City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Nativitas, Mexico",Mexico,20.565231,-101.188248,14.8,99.0,,38.0,4.8,13.4,3.2,74,Moderate,,,2026-08-02T02:23:51.922057
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,14.8,99.0,61.0,34.0,6.4,8.9,,70,Moderate,,,2026-08-02T02:24:00.922755
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,24.3,51.9,66.0,39.0,7.3,,,66,Moderate,,,2026-08-02T02:24:05.456775
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,33.8,51.5,65.0,50.0,4.5,,2.6,65,Moderate,,,2026-08-02T02:24:09.923919
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,14.8,99.0,64.0,42.0,6.0,7.4,14.6,64,Moderate,,,2026-08-02T02:24:13.457590
"Guanajuato Universidad Gto Sede Belen, Mexico",Mexico,21.017583333333,-101.25736111111,14.8,99.0,63.0,,,,,63,Moderate,,,2026-08-02T02:24:16.946429
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,17.7,73.3,62.0,30.0,0.4,3.3,7.4,62,Moderate,,,2026-08-02T02:24:19.925088
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,14.8,99.0,62.0,38.0,,,,62,Moderate,,,2026-08-02T02:24:23.458378
"Bomberos, Mexico",Mexico,20.67495,-101.355873,14.8,99.0,62.0,38.0,,5.9,,62,Moderate,,,2026-08-02T02:24:26.947487
"DIF, Mexico",Mexico,20.558094,-101.204941,14.8,99.0,62.0,44.0,10.3,10.5,10.4,62,Moderate,,,2026-08-02T02:24:29.927219
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-08-02T02:24:38.928325
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.5,68.0,9.0,,,,,-,,,,2026-08-02T02:24:44.461241
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-08-02T02:24:47.929234
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-08-02T02:24:50.949790
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,25.2,83.4,,,,,,-,,,,2026-08-02T02:24:56.224870
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-08-02T02:25:00.586044
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,12.0,59.0,50.0,18.0,8.4,1.0,,50,Good,,,2026-08-02T02:25:37.227771
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,14.4,49.6,42.0,17.0,,,,42,Good,,,2026-08-02T02:25:48.228432
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,14.4,62.0,38.0,,,1.0,15.9,38,Good,,,2026-08-02T02:25:56.229127
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.6,54.6,38.0,19.0,9.9,0.3,4.7,38,Good,,,2026-08-02T02:26:00.590632
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,13.6,59.0,30.0,15.0,5.8,0.5,4.4,30,Good,,,2026-08-02T02:26:33.231560
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,13.6,54.0,17.0,4.0,6.4,,3.4,17,Good,,,2026-08-02T02:27:08.944678
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,15.14,67.0,56.0,39.0,23.2,3.6,6.4,56,Moderate,,,2026-08-02T02:27:43.236078
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,15.75,67.0,19.0,39.0,19.5,2.2,8.1,39,Good,,,2026-08-02T02:28:16.238166
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,18.87,67.0,,,19.9,5.1,6.9,17,Good,,,2026-08-02T02:28:49.240482
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,15.75,67.0,15.0,31.0,30.0,8.0,5.2,15,Good,,,2026-08-02T02:29:22.242580
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-08-02T02:29:55.244756
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-08-02T02:30:28.247139
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-08-02T02:31:01.249188
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-08-02T02:31:34.251479
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,19.91,67.0,3.0,31.0,17.6,2.5,,19,Good,,,2026-08-02T02:32:07.253661
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,16.02,67.0,71.0,39.0,15.3,3.6,6.9,71,Moderate,,,2026-08-02T02:32:42.256359
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,26.6,66.0,105.0,122.0,10.1,38.3,3.1,122,Poor,,,2026-08-02T02:33:16.258425
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,26.6,66.0,112.0,76.0,7.2,5.6,3.8,112,Poor,,,2026-08-02T02:33:49.260680
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,26.6,66.0,108.0,70.0,10.5,10.0,9.5,108,Poor,,,2026-08-02T02:34:22.262952
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,26.6,66.0,106.0,79.0,6.9,7.2,22.1,106,Poor,,,2026-08-02T02:34:55.265250
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,26.6,66.0,64.0,25.0,8.3,8.5,11.9,64,Moderate,,,2026-08-02T02:35:28.267153
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,26.6,66.0,,60.0,11.6,2.2,9.8,60,Moderate,,,2026-08-02T02:36:01.006617
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-08-02T02:36:34.011649
