City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,26.0,47.0,85.0,38.0,7.3,1.8,5.9,85,Moderate,,,2026-07-05T02:42:13.851698
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,22.0,72.7,84.0,50.0,11.9,9.7,20.1,84,Moderate,,,2026-07-05T02:42:17.173834
"T-21, Mexico",Mexico,21.108664,-101.688614,23.0,53.0,77.0,33.0,,2.9,10.4,77,Moderate,,,2026-07-05T02:42:21.852443
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,18.0,77.0,74.0,68.0,20.7,,,74,Moderate,,,2026-07-05T02:42:27.174425
"Bomberos, Mexico",Mexico,20.67495,-101.355873,22.0,72.7,67.0,41.0,,7.3,,67,Moderate,,,2026-07-05T02:42:33.853143
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,22.0,72.7,67.0,41.0,,,,67,Moderate,,,2026-07-05T02:42:37.175301
"DIF, Mexico",Mexico,20.558094,-101.204941,20.9,74.5,78.0,45.0,3.9,8.6,12.6,78,Moderate,,,2026-07-05T02:42:43.853704
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-05T02:42:50.176241
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,31.0,52.0,9.0,,,,,-,,,,2026-07-05T02:42:55.854491
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-05T02:42:59.177001
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-07-05T02:43:02.179812
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,28.3,70.6,,,,,,-,,,,2026-07-05T02:43:06.855518
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-07-05T02:43:11.177872
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.3,73.0,38.0,3.0,6.8,,6.2,38,Good,,,2026-07-05T02:44:01.773681
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,15.9,100.0,34.0,,,1.0,10.1,34,Good,,,2026-07-05T02:44:06.403615
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.4,62.7,17.0,32.0,,,,32,Good,,,2026-07-05T02:44:09.774184
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,13.9,80.7,32.0,8.0,9.2,1.2,5.5,32,Good,,,2026-07-05T02:44:13.532272
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,13.6,71.0,30.0,9.0,2.6,0.1,3.9,30,Good,,,2026-07-05T02:44:17.237149
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,13.1,81.0,25.0,18.0,3.9,0.1,2.9,25,Good,,,2026-07-05T02:44:22.074855
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,13.0,66.0,17.0,12.0,3.9,0.3,,17,Good,,,2026-07-05T02:44:27.238120
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,13.09,87.0,75.0,32.0,34.7,3.3,7.0,75,Moderate,,,2026-07-05T02:44:32.075538
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,13.77,87.0,50.0,32.0,38.0,2.7,11.0,50,Good,,,2026-07-05T02:44:35.723253
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,13.77,87.0,42.0,,43.3,2.6,14.4,42,Good,,,2026-07-05T02:44:39.239239
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,14.83,87.0,,,15.3,2.2,7.5,17,Good,,,2026-07-05T02:44:42.862168
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-07-05T02:44:46.184444
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-07-05T02:44:49.187472
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-07-05T02:44:52.862694
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-07-05T02:44:56.185227
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,15.36,87.0,63.0,,12.9,2.0,,63,Moderate,,,2026-07-05T02:44:59.188084
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,13.47,87.0,52.0,32.0,17.5,3.2,6.2,52,Moderate,,,2026-07-05T02:45:03.863555
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,19.4,88.0,67.0,40.0,24.3,5.0,13.1,67,Moderate,,,2026-07-05T02:45:08.186218
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,19.4,88.0,65.0,22.0,16.8,7.9,10.3,65,Moderate,,,2026-07-05T02:45:11.864267
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,19.4,88.0,64.0,25.0,17.0,5.9,7.5,64,Moderate,,,2026-07-05T02:45:15.189294
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,19.4,88.0,31.0,7.0,20.8,7.2,19.9,31,Good,,,2026-07-05T02:45:18.186796
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,19.4,88.0,24.0,6.0,7.6,8.0,18.1,24,Good,,,2026-07-05T02:45:21.864955
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,19.4,88.0,,23.0,12.9,5.4,10.6,23,Good,,,2026-07-05T02:45:25.190091
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-07-05T02:45:28.187575
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-07-05T02:45:31.865737
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-07-05T02:45:35.090376
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,19.4,88.0,,,12.1,2.3,3.8,4,Good,,,2026-07-05T02:45:38.633420
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,19.4,88.0,60.0,,24.3,3.8,15.8,60,Moderate,,,2026-07-05T02:45:42.189078
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,33.8,46.275,98.0,49.0,4.5,2.5,,49,Good,,,2026-07-05T02:45:46.866873
