City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"T-21, Mexico",Mexico,21.108664,-101.688614,26.0,31.0,149.0,28.0,,,,149,Poor,,,2026-08-09T01:20:05.670785
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,14.4,70.5,81.0,73.0,5.9,3.2,6.9,81,Moderate,,,2026-08-09T01:20:10.874843
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,22.5,46.7,77.0,50.0,,,6.7,77,Moderate,,,2026-08-09T01:20:14.022520
"CICEG, Mexico",Mexico,21.10343,-101.636345,22.7,45.2,77.0,40.0,3.9,5.9,9.0,77,Moderate,,,2026-08-09T01:20:17.677983
"San Luis De La Paz Presidencia Municipal, Mexico",Mexico,21.295861111111,-100.52330555556,22.6,46.3,74.0,,,,,74,Moderate,,,2026-08-09T01:20:20.877237
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,26.0,36.0,73.0,39.0,,,,73,Moderate,,,2026-08-09T01:20:26.023994
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,6.1,67.0,72.0,20.0,1.3,7.3,8.8,72,Moderate,,,2026-08-09T01:20:29.679227
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,22.0,68.0,70.0,20.0,16.8,3.7,9.9,70,Moderate,,,2026-08-09T01:20:36.884631
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,22.0,68.0,70.0,23.0,8.0,3.7,5.4,70,Moderate,,,2026-08-09T01:20:40.027975
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,22.0,68.0,70.0,20.0,15.9,3.7,9.2,70,Moderate,,,2026-08-09T01:20:43.684527
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,22.0,68.0,70.0,20.0,9.7,3.7,7.6,70,Moderate,,,2026-08-09T01:20:46.888094
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,29.0,79.0,70.0,52.0,1.5,2.9,6.5,70,Moderate,,,2026-08-09T01:20:50.031563
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,21.6,48.0,59.0,,7.2,2.6,7.5,59,Moderate,,,2026-08-09T01:20:53.686367
