City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"SUR, CHIH1, Chihuahua -Estatal, Mexico",Mexico,28.632775,-106.03886694444,33.3,25.0,70.0,181.0,,,,181,Poor,,,2026-08-03T02:26:17.896437
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,26.6,45.0,75.0,44.0,4.6,41.9,13.1,75,Moderate,,,2026-08-03T02:26:22.906949
"Bomberos, Mexico",Mexico,20.67495,-101.355873,26.1,47.3,75.0,44.0,,41.8,,75,Moderate,,,2026-08-03T02:26:25.896892
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,26.1,47.3,75.0,44.0,,,,75,Moderate,,,2026-08-03T02:26:29.168940
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,29.0,74.0,70.0,39.0,0.4,3.2,10.0,70,Moderate,,,2026-08-03T02:26:32.907545
"San Luis De La Paz Presidencia Municipal, Mexico",Mexico,21.295861111111,-100.52330555556,18.2,78.7,69.0,,,,,69,Moderate,,,2026-08-03T02:26:35.897788
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,18.1,78.9,67.0,32.0,,,6.7,67,Moderate,,,2026-08-03T02:26:41.170186
"Nativitas, Mexico",Mexico,20.565231,-101.188248,18.1,78.9,,26.0,3.7,3.1,3.1,63,Moderate,,,2026-08-03T02:26:45.898432
"San Juanico, Mexico",Mexico,20.537489,-100.839905,18.2,78.7,62.0,50.0,,,7.6,62,Moderate,,,2026-08-03T02:26:48.908871
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,21.6,65.5,61.0,24.0,7.4,,,61,Moderate,,,2026-08-03T02:26:52.170795
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,25.0,88.0,57.0,15.0,12.5,4.5,8.0,57,Moderate,,,2026-08-03T02:26:55.038904
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,27.0,54.0,57.0,22.0,13.1,2.6,13.8,57,Moderate,,,2026-08-03T02:26:57.899376
"Hospital General, Mexico",Mexico,20.947924,-101.425774,18.1,78.9,57.0,19.0,3.6,5.0,9.8,57,Moderate,,,2026-08-03T02:27:00.910033
"Guanajuato Universidad Gto Sede Belen, Mexico",Mexico,21.017583333333,-101.25736111111,22.2,62.5,57.0,,,,,57,Moderate,,,2026-08-03T02:27:04.171733
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,27.0,100.0,57.0,13.0,2.3,0.8,3.4,57,Moderate,,,2026-08-03T02:27:07.900296
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,21.6,1.0,55.0,17.0,17.0,5.3,7.9,55,Moderate,,,2026-08-03T02:27:26.260239
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,18.1,78.9,55.0,30.0,6.9,9.0,,55,Moderate,,,2026-08-03T02:27:30.078626
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-08-03T02:27:52.262839
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,24.6,83.2,9.0,,,,,-,,,,2026-08-03T02:28:13.264396
