City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,28.0,20.0,161.0,63.0,16.9,3.2,13.5,161,Poor,,,2026-05-08T02:39:42.342878
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,28.0,20.0,127.0,104.0,8.8,3.5,7.6,127,Poor,,,2026-05-08T02:39:47.138288
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,28.0,20.0,119.0,55.0,,,10.1,119,Poor,,,2026-05-08T02:39:52.343467
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,20.7,73.0,110.0,57.0,8.1,10.4,,110,Poor,,,2026-05-08T02:39:56.138719
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,18.3,56.0,107.0,65.0,13.8,2.8,12.5,107,Poor,,,2026-05-08T02:39:59.533470
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,18.3,56.0,101.0,74.0,13.9,3.5,7.4,101,Poor,,,2026-05-08T02:40:05.344351
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,21.4,39.6,99.0,42.0,17.1,5.8,15.4,99,Moderate,,,2026-05-08T02:40:09.139620
"Hospital General, Mexico",Mexico,20.947924,-101.425774,20.9,51.6,96.0,77.0,3.2,3.4,5.3,96,Moderate,,,2026-05-08T02:40:12.344857
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,28.0,20.0,78.0,89.0,6.7,3.2,4.3,89,Moderate,,,2026-05-08T02:40:17.140089
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,23.0,94.3,89.0,51.0,13.1,3.9,12.5,89,Moderate,,,2026-05-08T02:40:20.345377
"DIF, Mexico",Mexico,20.558094,-101.204941,30.3,33.3,86.0,69.0,9.5,16.1,6.9,86,Moderate,,,2026-05-08T02:40:26.140785
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,28.0,20.0,82.0,47.0,5.9,3.2,3.4,82,Moderate,,,2026-05-08T02:40:31.347101
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,27.2,20.0,82.0,51.0,14.4,,,82,Moderate,,,2026-05-08T02:40:35.141485
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-05-08T02:40:41.347666
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,27.0,78.0,9.0,,,,,-,,,,2026-05-08T02:40:47.142220
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-05-08T02:40:50.348215
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-05-08T02:40:53.536995
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,24.4,80.0,,,,,,-,,,,2026-05-08T02:40:58.142859
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-05-08T02:41:02.349141
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,12.0,74.6,82.0,35.0,13.0,1.1,11.3,82,Moderate,,,2026-05-08T02:41:33.351172
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.2,74.6,74.0,44.0,14.7,0.3,11.7,74,Moderate,,,2026-05-08T02:41:37.145609
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,14.7,93.0,63.0,,,0.9,12.0,63,Moderate,,,2026-05-08T02:41:42.351529
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.8,57.8,46.0,27.0,,,,46,Good,,,2026-05-08T02:41:58.670375
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,13.1,72.0,38.0,19.0,2.7,0.7,4.0,38,Good,,,2026-05-08T02:42:06.670987
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,10.5,82.0,37.0,21.0,7.7,0.3,11.1,37,Good,,,2026-05-08T02:42:10.440341
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,12.0,73.0,25.0,34.0,5.5,0.6,,34,Good,,,2026-05-08T02:42:13.413811
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,13.73,93.0,65.0,,17.7,2.6,15.9,65,Moderate,,,2026-05-08T02:42:19.672287
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,14.23,93.0,58.0,37.0,15.3,2.4,8.8,58,Moderate,,,2026-05-08T02:42:23.441271
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,13.73,93.0,44.0,37.0,36.0,5.5,12.2,44,Good,,,2026-05-08T02:42:26.415258
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,14.59,93.0,43.0,,43.1,6.9,15.5,43,Good,,,2026-05-08T02:42:29.673073
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,16.16,93.0,,,25.4,26.3,10.7,5,Good,,,2026-05-08T02:42:33.442173
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-05-08T02:42:36.673851
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-05-08T02:42:40.416483
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-05-08T02:42:43.442940
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,16.14,93.0,18.0,,9.4,3.4,,20,Good,,,2026-05-08T02:42:46.674913
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,14.36,93.0,34.0,37.0,16.3,2.9,5.9,37,Good,,,2026-05-08T02:42:51.443580
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,20.5,84.0,99.0,36.0,27.4,10.0,10.3,99,Moderate,,,2026-05-08T02:42:55.676863
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,20.5,84.0,94.0,63.0,20.6,6.1,16.3,94,Moderate,,,2026-05-08T02:42:59.444284
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,20.5,84.0,92.0,43.0,1.6,7.2,6.5,92,Moderate,,,2026-05-08T02:43:02.419025
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,20.5,84.0,77.0,28.0,22.3,5.2,12.3,77,Moderate,,,2026-05-08T02:43:05.678039
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,20.5,84.0,,53.0,19.7,8.2,17.4,53,Moderate,,,2026-05-08T02:43:09.445048
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,20.5,84.0,41.0,9.0,6.8,8.3,15.1,41,Good,,,2026-05-08T02:43:12.419835
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-05-08T02:43:15.680734
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-05-08T02:43:19.445979
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-05-08T02:43:22.421314
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,20.5,84.0,,,26.6,7.6,16.7,17,Good,,,2026-05-08T02:43:25.681524
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,20.5,84.0,73.0,,26.7,5.8,16.4,73,Moderate,,,2026-05-08T02:43:29.446747
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,30.0,80.85,61.0,25.0,4.6,1.8,,25,Good,,,2026-05-08T02:43:34.422151
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-05-08T02:43:37.447285
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,,,2026-05-08T02:43:51.448629
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,,,2026-05-08T02:43:54.423935
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,,,2026-05-08T02:43:57.490504
"Coyhaique, Chile",Chile,-45.57996447948,-72.061125987766,-4.0,92.0,269.0,118.0,,,,269,Hazardous,,,2026-05-08T02:44:35.452433
"Coyhaique II, Chile",Chile,-45.579045667164,-72.049964505825,-3.0,92.0,230.0,109.0,,2.9,37.9,230,Poor,,,2026-05-08T02:44:38.690327
"Puren, Chile",Chile,-36.616167751711,-72.093040558483,10.5,91.0,175.0,87.0,,,,175,Poor,,,2026-05-08T02:44:43.428217
"Consultorio - San Vicente, Chile",Chile,-36.723695141848,-73.123658865174,11.0,81.0,154.0,60.0,11.9,1.5,,154,Poor,,,2026-05-08T02:44:54.453941
"Liceo Polivalente, Chile",Chile,-36.601713211434,-72.958522830688,10.7,90.5,154.0,69.0,13.5,1.1,,154,Poor,,,2026-05-08T02:44:57.843660
"Vialidad, Chile",Chile,-45.40680023471,-72.696259617805,-4.0,92.0,153.0,,,,,153,Poor,,,2026-05-08T02:45:01.429911
"Las Encinas Temuco, Chile",Chile,-38.74869912298,-72.620788228172,8.0,100.0,129.0,49.0,,,7.7,129,Poor,,,2026-05-08T02:45:07.454926
"Kingston College, Chile",Chile,-36.784653741124,-73.052063025795,11.0,81.0,107.0,47.0,9.4,0.6,10.0,107,Poor,,,2026-05-08T02:45:10.844684
"Punteras, Chile",Chile,-36.923329602986,-73.036132300941,11.0,81.0,95.0,42.0,10.2,0.7,,95,Moderate,,,2026-05-08T02:45:14.129166
"Mirasol, Chile",Chile,-41.4795069236,-72.968755930145,6.0,100.0,87.0,,,,,87,Moderate,,,2026-05-08T02:45:18.455773
"Valdivia, Chile",Chile,-39.831316104673,-73.22851282209,6.6,96.5,85.0,35.0,,1.5,6.4,85,Moderate,,,2026-05-08T02:45:21.432888
"US Embassy, Buenos Aires, Argentina",Argentina,-34.5773,-58.4176,25.0,72.9,5.0,,,,,5,Good,,,2026-05-08T02:45:28.457801
"Centenario, Buenos Aires, Argentina",Argentina,-34.635582,-58.5518647,24.0,53.0,,,,,,-,,,,2026-05-08T02:45:31.696705
"Cordoba, Buenos Aires, Argentina",Argentina,-34.5995674,-58.3915767,25.0,61.0,,,,,,-,,,,2026-05-08T02:45:35.367814
"La boca, Buenos Aires, Argentina",Argentina,-34.6344961,-58.3631337,25.0,61.0,,,,,,-,,,,2026-05-08T02:45:38.556804
"Dock Sud 1, Acumar, Argentina",Argentina,-34.657988,-58.342538,23.8,65.3,,,,,,-,,,,2026-05-08T02:45:41.445035
"La Matanza, Acumar, Argentina",Argentina,-34.6775885,-58.701767,20.2,88.8,,,,,,-,,,,2026-05-08T02:45:45.163078
"Argentina, Asturias, Spain",Argentina,43.53880000013,-5.6989000001636,11.1,89.0,50.0,19.0,11.0,1.1,0.1,50,Good,,,2026-05-08T02:45:48.368735
