City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,19.4,90.4,144.0,27.0,11.7,2.6,18.6,144,Poor,,,2026-06-22T03:50:16.205287
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,36.6,23.6,74.0,18.0,10.9,,6.6,74,Moderate,,,2026-06-22T03:50:19.237418
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,18.6,83.0,72.0,7.0,9.4,,,72,Moderate,,,2026-06-22T03:50:22.237505
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,28.7,68.6,65.0,19.0,3.4,4.0,8.3,65,Moderate,,,2026-06-22T03:50:25.206396
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,28.7,68.6,60.0,24.0,0.5,7.3,4.7,60,Moderate,,,2026-06-22T03:50:28.238873
"San Luis De La Paz Presidencia Municipal, Mexico",Mexico,21.295861111111,-100.52330555556,15.0,66.0,59.0,,,,,59,Moderate,,,2026-06-22T03:50:31.239398
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,18.5,82.6,57.0,2.0,0.1,0.1,0.4,57,Moderate,,,2026-06-22T03:50:34.207879
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,23.0,68.0,55.0,14.0,9.7,2.6,7.7,55,Moderate,,,2026-06-22T03:50:37.240973
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,23.0,68.0,55.0,22.0,8.0,2.6,2.4,55,Moderate,,,2026-06-22T03:50:40.240994
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,15.5,80.0,54.0,39.0,11.4,3.5,9.7,54,Moderate,,,2026-06-22T03:50:43.208850
"Casa Hogar, Oaxaca, Mexico",Mexico,17.094666666667,-96.752166666667,18.0,93.0,53.0,,,,,53,Moderate,,,2026-06-22T03:50:46.242239
"DIF, Mexico",Mexico,20.558094,-101.204941,15.0,66.0,52.0,45.0,4.2,16.5,14.3,52,Moderate,,,2026-06-22T03:50:51.952300
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,23.0,68.0,51.0,25.0,5.4,1.5,5.1,51,Moderate,,,2026-06-22T03:50:55.905378
"CICEG, Mexico",Mexico,21.10343,-101.636345,15.0,66.0,51.0,24.0,4.1,6.0,17.3,51,Moderate,,,2026-06-22T03:50:59.250950
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,3.1,62.0,46.0,26.0,,4.6,6.9,46,Good,,,2026-06-22T03:51:10.955042
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-06-22T03:51:17.907383
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,69.0,9.0,,,,,-,,,,2026-06-22T03:51:23.956849
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-06-22T03:51:26.909273
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-06-22T03:51:30.254933
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,24.1,88.0,,,,,,-,,,,2026-06-22T03:51:34.957676
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-06-22T03:51:39.910335
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.0,87.0,65.0,,,1.3,15.6,65,Moderate,,,2026-06-22T03:52:15.963097
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,72.0,38.0,11.0,3.6,0.4,,38,Good,,,2026-06-22T03:52:25.964561
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,15.6,69.7,29.0,34.0,8.0,1.0,5.7,34,Good,,,2026-06-22T03:52:38.966164
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,14.9,68.0,21.0,16.0,2.3,0.4,2.7,21,Good,,,2026-06-22T03:52:46.966903
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,14.0,69.7,12.0,20.0,6.8,1.6,9.1,20,Good,,,2026-06-22T03:52:49.920640
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,13.4,72.0,17.0,9.0,2.9,0.5,3.0,17,Good,,,2026-06-22T03:52:54.968005
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.7,59.3,17.0,11.0,,,,17,Good,,,2026-06-22T03:52:57.921717
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-06-22T03:53:02.968456
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,12.6,93.0,55.0,,24.3,3.8,12.6,55,Moderate,,,2026-06-22T03:53:05.922627
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,12.15,93.0,45.0,,31.8,4.0,18.0,45,Good,,,2026-06-22T03:53:09.269212
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,12.15,93.0,3.0,,20.9,0.9,6.0,5,Good,,,2026-06-22T03:53:12.970626
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,14.58,93.0,,,24.5,3.6,6.5,3,Good,,,2026-06-22T03:53:15.923971
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-06-22T03:53:19.271312
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-06-22T03:53:22.972956
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-06-22T03:53:25.925032
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,15.26,93.0,28.0,,22.2,0.3,,28,Good,,,2026-06-22T03:53:29.272525
