City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,32.7,27.0,65.0,103.0,4.3,,4.7,103,Poor,,,2026-06-28T03:25:40.670275
"T-21, Mexico",Mexico,21.108664,-101.688614,17.0,77.0,85.0,38.0,,3.5,12.7,85,Moderate,,,2026-06-28T03:25:44.359945
"SUR, CHIH1, Chihuahua -Estatal, Mexico",Mexico,28.632775,-106.03886694444,28.3,43.0,80.0,27.0,,,,80,Moderate,,,2026-06-28T03:25:47.321498
"CICEG, Mexico",Mexico,21.10343,-101.636345,15.5,91.5,77.0,31.0,5.7,6.2,18.3,77,Moderate,,,2026-06-28T03:25:50.670883
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,22.0,56.0,70.0,34.0,7.3,2.1,6.1,70,Moderate,,,2026-06-28T03:25:54.360625
"DIF, Mexico",Mexico,20.558094,-101.204941,21.1,70.0,66.0,53.0,4.1,8.4,15.1,66,Moderate,,,2026-06-28T03:25:59.322387
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,20.0,68.0,63.0,22.0,8.4,2.4,6.5,63,Moderate,,,2026-06-28T03:26:02.671873
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,20.0,68.0,63.0,22.0,7.7,2.4,3.4,63,Moderate,,,2026-06-28T03:26:06.361343
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,20.0,68.0,63.0,22.0,11.9,2.4,6.1,63,Moderate,,,2026-06-28T03:26:09.323523
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,20.0,68.0,63.0,32.0,10.2,4.3,5.6,63,Moderate,,,2026-06-28T03:26:12.672893
"Hospital General, Mexico",Mexico,20.947924,-101.425774,19.5,74.1,62.0,26.0,6.5,5.4,11.0,62,Moderate,,,2026-06-28T03:26:16.362062
"Cruz Roja, Mexico",Mexico,20.578896,-101.199211,15.2,92.8,28.0,32.0,6.4,13.0,14.2,32,Good,,,2026-06-28T03:26:19.324235
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,28.8,61.0,65.0,29.0,1.7,3.9,7.7,65,Moderate,,,2026-06-28T03:26:22.673530
"Abasolo Presidencia Municipal, Mexico",Mexico,20.425277777778,-101.19805555556,15.0,100.0,61.0,,,,,61,Moderate,,,2026-06-28T03:26:26.362716
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,17.0,77.0,53.0,60.0,4.1,5.3,11.1,60,Moderate,,,2026-06-28T03:26:29.324971
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,21.1,70.0,58.0,30.0,11.8,7.9,14.7,58,Moderate,,,2026-06-28T03:26:34.674422
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,28.8,61.0,58.0,35.0,0.5,9.2,3.4,58,Moderate,,,2026-06-28T03:26:39.365068
