City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,30.5,48.0,105.0,49.0,2.4,6.3,6.2,105,Poor,,,2026-07-19T02:20:32.114397
"T-21, Mexico",Mexico,21.108664,-101.688614,24.0,44.0,101.0,53.0,,3.9,16.7,101,Poor,,,2026-07-19T02:20:35.603905
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,30.5,48.0,89.0,41.0,2.2,4.5,10.0,89,Moderate,,,2026-07-19T02:20:40.115622
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,30.5,48.0,82.0,54.0,4.2,5.9,4.0,82,Moderate,,,2026-07-19T02:20:44.605155
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,24.0,57.0,80.0,44.0,9.1,6.6,15.6,80,Moderate,,,2026-07-19T02:20:48.117767
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,46.6,28.3,78.0,54.0,2.4,,28.5,78,Moderate,,,2026-07-19T02:20:51.834012
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,24.0,64.0,74.0,32.0,8.5,3.5,7.7,74,Moderate,,,2026-07-19T02:20:58.119321
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,24.0,64.0,74.0,19.0,9.0,3.5,7.5,74,Moderate,,,2026-07-19T02:21:01.609688
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,24.0,64.0,74.0,34.0,7.0,3.5,3.1,74,Moderate,,,2026-07-19T02:21:04.836051
"Palacio de Gobierno, Tlaxcala, Tlaxcala, Mexico",Mexico,19.317583333333,-98.237305555556,19.0,68.0,73.0,72.0,,,,73,Moderate,,,2026-07-19T02:21:08.121079
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,30.5,48.0,72.0,27.0,8.0,8.6,6.7,72,Moderate,,,2026-07-19T02:21:11.610556
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,24.0,64.0,71.0,12.0,,,,71,Moderate,,,2026-07-19T02:21:18.123206
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,15.2,76.0,70.0,51.0,2.4,2.8,2.4,70,Moderate,,,2026-07-19T02:21:21.611541
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-19T02:21:30.124402
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,31.0,52.0,9.0,,,,,-,,,,2026-07-19T02:21:35.613007
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-19T02:21:39.125559
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-07-19T02:21:42.486565
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,28.0,70.3,,,,,,-,,,,2026-07-19T02:21:47.126939
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-07-19T02:21:51.614901
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,16.0,56.8,57.0,22.0,,,,57,Moderate,,,2026-07-19T02:22:28.619297
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,13.6,66.0,46.0,18.0,6.4,1.0,,46,Good,,,2026-07-19T02:22:41.620912
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,15.1,62.6,42.0,17.0,9.6,0.7,3.5,42,Good,,,2026-07-19T02:22:46.136539
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,14.2,69.0,38.0,16.0,4.5,0.6,3.8,38,Good,,,2026-07-19T02:22:49.621989
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.9,61.0,38.0,6.0,7.3,,4.0,38,Good,,,2026-07-19T02:22:52.850521
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,13.6,62.6,30.0,18.0,9.4,0.4,10.5,30,Good,,,2026-07-19T02:22:57.137368
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,12.1,76.0,25.0,16.0,5.6,0.5,5.7,25,Good,,,2026-07-19T02:23:00.496726
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,14.68,87.0,62.0,47.0,30.8,3.7,9.7,62,Moderate,,,2026-07-19T02:23:04.623895
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,14.08,87.0,39.0,47.0,39.7,4.3,11.5,47,Good,,,2026-07-19T02:23:07.497325
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,14.68,87.0,35.0,,32.7,3.0,8.8,35,Good,,,2026-07-19T02:23:11.138747
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,16.44,87.0,,,21.9,4.8,11.4,23,Good,,,2026-07-19T02:23:14.625034
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-07-19T02:23:17.499012
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-07-19T02:23:20.853993
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-07-19T02:23:24.620199
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-07-19T02:23:27.500702
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,16.34,87.0,132.0,,20.8,2.6,,132,Poor,,,2026-07-19T02:23:30.855717
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,14.29,87.0,51.0,47.0,15.3,3.2,6.4,51,Moderate,,,2026-07-19T02:23:35.627728
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,18.8,90.0,3.0,1.0,21.4,8.4,0.5,8,Good,,,2026-07-19T02:23:39.142041
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,18.8,90.0,83.0,61.0,25.2,5.8,6.5,83,Moderate,,,2026-07-19T02:23:42.503937
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,18.8,90.0,91.0,39.0,14.9,8.9,13.1,91,Moderate,,,2026-07-19T02:23:45.857383
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,18.8,90.0,81.0,35.0,16.7,6.1,6.7,81,Moderate,,,2026-07-19T02:23:49.630058
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,18.8,90.0,,35.0,14.2,6.8,13.3,35,Good,,,2026-07-19T02:23:52.505285
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,18.8,90.0,50.0,11.0,11.1,8.4,25.8,50,Good,,,2026-07-19T02:23:55.885689
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-07-19T02:23:59.631038
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-07-19T02:24:02.507893
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-07-19T02:24:06.144672
