City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,24.0,55.0,71.0,884.0,6.0,9.3,,884,Hazardous,,,2026-05-25T03:27:20.461892
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,27.0,30.0,157.0,44.0,13.8,1.2,13.3,157,Poor,,,2026-05-25T03:27:23.711549
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,27.0,30.0,106.0,63.0,5.2,2.2,7.3,106,Poor,,,2026-05-25T03:27:28.464039
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,27.0,19.0,98.0,25.0,4.5,3.7,12.9,98,Moderate,,,2026-05-25T03:27:31.711994
"DIF, Mexico",Mexico,20.558094,-101.204941,24.6,45.9,90.0,44.0,6.4,8.5,19.7,90,Moderate,,,2026-05-25T03:27:35.566579
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,22.0,43.0,87.0,,8.8,2.7,6.5,87,Moderate,,,2026-05-25T03:27:38.464957
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,27.0,30.0,85.0,42.0,,,,85,Moderate,,,2026-05-25T03:27:41.712685
"San Luis De La Paz Presidencia Municipal, Mexico",Mexico,21.295861111111,-100.52330555556,19.1,74.4,74.0,,,,,74,Moderate,,,2026-05-25T03:27:51.465969
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,24.5,46.5,72.0,47.0,17.7,11.7,6.8,72,Moderate,,,2026-05-25T03:27:59.467100
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,27.0,30.0,68.0,52.0,3.4,1.1,3.9,68,Moderate,,,2026-05-25T03:28:04.714309
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,27.0,30.0,68.0,33.0,3.2,1.1,5.1,68,Moderate,,,2026-05-25T03:28:08.467908
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,25.0,31.0,68.0,20.0,20.1,,,68,Moderate,,,2026-05-25T03:28:11.714907
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-05-25T03:28:17.469383
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,74.0,9.0,,,,,-,,,,2026-05-25T03:28:23.717150
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-05-25T03:28:27.470055
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-05-25T03:28:30.717611
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,23.8,76.0,,,,,,-,,,,2026-05-25T03:28:35.472159
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-05-25T03:28:39.718582
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,18.2,50.5,89.0,19.0,6.5,0.5,10.5,89,Moderate,,,2026-05-25T03:29:11.475468
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,19.1,59.0,50.0,,,0.9,13.2,50,Good,,,2026-05-25T03:29:16.721002
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,18.0,53.0,38.0,8.0,3.5,0.4,,38,Good,,,2026-05-25T03:29:29.477102
