City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,22.0,43.0,157.0,,12.4,9.3,7.2,157,Poor,,,2026-05-14T02:46:38.955957
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,21.0,68.0,140.0,70.0,,,11.0,140,Poor,,,2026-05-14T02:46:42.632729
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,21.0,68.0,98.0,84.0,11.5,1.4,8.8,98,Moderate,,,2026-05-14T02:46:47.962363
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,21.0,68.0,85.0,58.0,13.1,1.8,6.1,85,Moderate,,,2026-05-14T02:46:54.632558
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,37.2,22.0,85.0,62.0,8.0,,4.1,85,Moderate,,,2026-05-14T02:46:57.959096
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,21.0,68.0,82.0,52.0,13.3,2.5,7.3,82,Moderate,,,2026-05-14T02:47:01.633192
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,21.0,68.0,72.0,79.0,107.6,2.5,5.3,79,Moderate,,,2026-05-14T02:47:04.634322
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,31.0,29.0,78.0,39.0,2.9,2.5,5.3,78,Moderate,,,2026-05-14T02:47:08.304592
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,31.0,62.0,78.0,34.0,,0.1,5.0,78,Moderate,,,2026-05-14T02:47:11.962200
"Tlaquepaque, Guadalajara, Mexico",Mexico,20.641445843732,-103.31262961377,21.0,68.0,,65.0,25.5,2.9,,65,Moderate,,,2026-05-14T02:47:24.964376
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,21.0,68.0,78.0,63.0,19.7,2.5,6.6,63,Moderate,,,2026-05-14T02:47:28.638570
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-05-14T02:47:36.966196
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,27.0,78.0,9.0,,,,,-,,,,2026-05-14T02:47:42.859790
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-05-14T02:47:46.628628
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-05-14T02:47:49.803140
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,24.9,78.0,,,,,,-,,,,2026-05-14T02:47:54.863826
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-05-14T02:47:59.804212
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.0,100.0,57.0,,,2.0,10.6,57,Moderate,,,2026-05-14T02:48:44.030516
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,13.0,79.5,53.0,45.0,7.4,1.4,10.8,53,Moderate,,,2026-05-14T02:48:54.207312
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,12.3,85.0,46.0,17.0,6.2,0.5,9.1,46,Good,,,2026-05-14T02:48:59.031901
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.3,79.5,45.0,12.0,8.5,1.5,7.9,45,Good,,,2026-05-14T02:49:05.898305
"Centro de Alto Rendimiento, Bogota, Colombia",Colombia,4.65837,-74.084,12.3,85.0,43.0,18.0,5.8,0.4,9.7,43,Good,,,2026-05-14T02:49:09.209658
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.9,62.5,34.0,26.0,,,,34,Good,,,2026-05-14T02:49:14.036123
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,13.7,80.0,34.0,31.0,3.9,0.4,3.3,34,Good,,,2026-05-14T02:49:17.899158
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,15.02,93.0,68.0,,36.4,6.5,13.2,68,Moderate,,,2026-05-14T02:49:24.037609
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,14.09,93.0,67.0,,19.2,6.2,23.2,67,Moderate,,,2026-05-14T02:49:27.212815
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,13.58,93.0,64.0,41.0,32.3,3.4,10.2,64,Moderate,,,2026-05-14T02:49:30.560787
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,14.09,93.0,6.0,41.0,31.8,5.1,12.3,41,Good,,,2026-05-14T02:49:33.700261
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,15.29,93.0,,,22.3,10.5,11.2,3,Good,,,2026-05-14T02:49:37.619727
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-05-14T02:49:41.040337
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-05-14T02:49:44.562296
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-05-14T02:49:48.041246
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,16.26,93.0,24.0,,25.8,4.0,,24,Good,,,2026-05-14T02:49:51.600318
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,13.97,93.0,48.0,41.0,21.1,3.1,6.7,48,Good,,,2026-05-14T02:49:56.566583
