City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,24.0,57.0,155.0,49.0,22.8,2.2,17.1,155,Poor,,,2026-07-07T02:42:35.859783
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,19.0,87.7,38.0,96.0,12.7,,,96,Moderate,,,2026-07-07T02:42:43.795587
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,43.4,22.2,91.0,51.0,2.2,,35.5,91,Moderate,,,2026-07-07T02:42:47.370102
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,26.0,47.0,85.0,38.0,7.3,1.8,5.9,85,Moderate,,,2026-07-07T02:42:53.862148
"T-21, Mexico",Mexico,21.108664,-101.688614,23.0,53.0,77.0,33.0,,2.9,10.4,77,Moderate,,,2026-07-07T02:43:03.863208
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,19.0,87.7,72.0,30.0,0.1,0.1,2.6,72,Moderate,,,2026-07-07T02:43:10.801790
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,27.2,70.3,72.0,46.0,3.8,4.5,6.9,72,Moderate,,,2026-07-07T02:43:13.865853
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-07T02:43:24.869660
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,74.0,9.0,,,,,-,,,,2026-07-07T02:43:30.805567
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-07T02:43:34.381993
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-07-07T02:43:37.872595
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,26.6,79.8,,,,,,-,,,,2026-07-07T02:43:43.383757
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-07-07T02:43:47.876327
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.2,72.0,76.0,,,0.8,15.9,76,Moderate,,,2026-07-07T02:44:22.883440
