City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,34.8,36.0,78.0,41.0,4.5,11.6,3.0,78,Moderate,,,2026-07-22T02:12:00.432348
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,29.0,37.0,53.0,43.0,13.3,2.7,7.9,74,Moderate,,,2026-07-22T02:12:05.221303
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,34.8,36.0,74.0,34.0,2.6,5.8,10.5,74,Moderate,,,2026-07-22T02:12:10.436463
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,23.0,36.0,70.0,,10.8,3.4,6.6,71,Moderate,,,2026-07-22T02:12:14.225182
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,28.0,20.0,68.0,41.0,,,,68,Moderate,,,2026-07-22T02:12:17.697998
"Bomberos, Mexico",Mexico,20.67495,-101.355873,28.0,20.0,68.0,41.0,,16.0,,68,Moderate,,,2026-07-22T02:12:21.439778
"Pastora, Nuevo Leon, Mexico",Mexico,25.6717286,-100.2231895,11.1,40.3,68.0,43.0,4.7,8.7,8.1,68,Moderate,,,2026-07-22T02:12:25.227793
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,44.1,28.5,68.0,48.0,4.6,,33.4,68,Moderate,,,2026-07-22T02:12:28.441457
"Hospital General, Mexico",Mexico,20.947924,-101.425774,28.0,20.0,65.0,39.0,7.0,5.9,12.3,65,Moderate,,,2026-07-22T02:12:31.701239
"DIF, Mexico",Mexico,20.558094,-101.204941,28.0,20.0,62.0,54.0,9.1,7.8,11.2,62,Moderate,,,2026-07-22T02:12:40.443796
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,29.0,37.0,61.0,22.0,,,,61,Moderate,,,2026-07-22T02:12:44.233885
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,38.0,22.0,61.0,38.0,18.4,9.2,7.0,61,Moderate,,,2026-07-22T02:12:49.445174
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-22T02:12:57.235077
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,69.0,9.0,,,,,-,,,,2026-07-22T02:13:03.450207
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-22T02:13:07.236420
