City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,27.0,30.0,132.0,80.0,12.7,1.8,8.1,132,Poor,,,2026-05-12T02:39:16.929544
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,27.0,30.0,119.0,75.0,11.0,3.8,11.9,119,Poor,,,2026-05-12T02:39:20.048959
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,27.0,30.0,103.0,43.0,,,11.0,103,Poor,,,2026-05-12T02:39:23.328192
"T-21, Mexico",Mexico,21.108664,-101.688614,26.0,25.0,101.0,56.0,,4.1,16.0,101,Poor,,,2026-05-12T02:39:26.931376
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,28.0,30.0,95.0,81.0,10.4,2.9,11.7,95,Moderate,,,2026-05-12T02:39:30.053008
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,27.0,30.0,85.0,43.0,5.9,3.8,6.8,85,Moderate,,,2026-05-12T02:39:33.330305
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,18.0,77.0,85.0,12.0,12.9,,,85,Moderate,,,2026-05-12T02:39:36.932766
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,27.0,30.0,85.0,46.0,8.9,3.8,4.4,85,Moderate,,,2026-05-12T02:39:40.041325
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,18.0,77.0,78.0,28.0,0.1,0.1,2.9,78,Moderate,,,2026-05-12T02:39:45.332458
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,19.0,59.0,78.0,,13.2,4.9,7.7,78,Moderate,,,2026-05-12T02:39:48.936228
