City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"DIF, Mexico",Mexico,20.558094,-101.204941,18.9,74.6,112.0,79.0,5.2,11.1,23.4,112,Poor,,,2026-06-02T03:35:14.413488
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,25.0,57.0,87.0,54.0,15.2,2.4,13.0,87,Moderate,,,2026-06-02T03:35:25.414489
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,16.1,74.0,86.0,48.0,8.0,2.7,6.1,86,Moderate,,,2026-06-02T03:35:28.492343
"Palacio Municipal Cuautla, Cuautla, Morelos, Mexico",Mexico,18.812986944444,-98.955305833333,21.0,49.0,85.0,,16.8,2.8,9.2,85,Moderate,,,2026-06-02T03:35:31.376253
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,19.2,75.7,,78.0,9.1,8.3,5.8,78,Moderate,,,2026-06-02T03:35:39.415738
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,25.0,57.0,76.0,63.0,7.9,5.6,,76,Moderate,,,2026-06-02T03:35:42.493691
"Tulancingo, Hidalgo, Mexico",Mexico,20.08525,-98.366638888889,26.0,100.0,74.0,31.0,2.9,2.2,3.9,74,Moderate,,,2026-06-02T03:35:46.377558
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,20.8,49.0,68.0,11.0,0.1,0.1,0.2,68,Moderate,,,2026-06-02T03:35:55.417138
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-06-02T03:36:01.495377
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,27.0,83.0,9.0,,,,,-,,,,2026-06-02T03:36:07.418108
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-06-02T03:36:10.496221
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-06-02T03:36:13.379688
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,25.5,80.9,,,,,,-,,,,2026-06-02T03:36:18.418988
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-06-02T03:36:22.497825
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,15.9,93.0,65.0,,,1.0,8.3,65,Moderate,,,2026-06-02T03:36:54.422571
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.7,75.4,48.0,12.0,5.9,0.3,7.3,48,Good,,,2026-06-02T03:37:02.502090
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,74.0,42.0,14.0,4.7,0.8,,42,Good,,,2026-06-02T03:37:08.423835
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,14.0,75.4,38.0,25.0,6.2,1.0,7.1,38,Good,,,2026-06-02T03:37:14.503084
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.8,66.3,21.0,18.0,,,,21,Good,,,2026-06-02T03:37:27.209851
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,14.8,71.0,21.0,12.0,0.7,0.4,1.7,21,Good,,,2026-06-02T03:37:30.441369
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,16.2,64.0,21.0,6.0,2.2,,3.8,21,Good,,,2026-06-02T03:37:34.285969
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,14.03,93.0,55.0,,32.4,3.5,11.2,55,Moderate,,,2026-06-02T03:37:40.212108
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,14.0,93.0,53.0,,27.0,3.1,10.4,53,Moderate,,,2026-06-02T03:37:43.287066
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,15.43,93.0,42.0,,32.1,6.4,12.4,42,Good,,,2026-06-02T03:37:46.444231
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,16.1,93.0,,,19.9,11.8,10.1,7,Good,,,2026-06-02T03:37:50.217695
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,14.03,93.0,2.0,,25.8,1.7,8.3,2,Good,,,2026-06-02T03:37:53.289597
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-06-02T03:37:56.446544
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-06-02T03:38:00.219629
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-06-02T03:38:03.292818
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,16.66,93.0,38.0,,20.3,3.0,,38,Good,,,2026-06-02T03:38:06.928141
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,14.96,93.0,18.0,,21.2,4.2,8.6,18,Good,,,2026-06-02T03:38:11.454570
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,20.5,85.0,91.0,42.0,10.7,6.2,8.9,91,Moderate,,,2026-06-02T03:38:15.222221
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,20.5,85.0,84.0,56.0,15.3,7.2,7.3,84,Moderate,,,2026-06-02T03:38:18.930406
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,20.5,85.0,79.0,33.0,16.0,6.9,6.3,79,Moderate,,,2026-06-02T03:38:22.565072
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,20.5,85.0,,48.0,12.4,5.7,8.0,48,Good,,,2026-06-02T03:38:26.224636
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,20.5,85.0,37.0,9.0,10.7,13.7,15.1,37,Good,,,2026-06-02T03:38:29.514818
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,20.5,85.0,54.0,17.0,11.5,5.8,5.4,6,Good,,,2026-06-02T03:38:32.431686
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-06-02T03:38:35.394239
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-06-02T03:38:38.749341
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-06-02T03:38:42.515731
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,20.5,85.0,,,10.1,2.1,4.4,4,Good,,,2026-06-02T03:38:45.432944
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,20.5,85.0,78.0,,16.0,3.3,8.8,78,Moderate,,,2026-06-02T03:38:48.749513
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,32.4,66.62,61.0,52.0,4.3,2.5,,52,Moderate,,,2026-06-02T03:38:53.517628
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-06-02T03:38:56.434068
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,,,2026-06-02T03:39:10.436135
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,,,2026-06-02T03:39:13.519222
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,,,2026-06-02T03:39:17.398038
"San Fernando, Chile",Chile,-27.393267718517,-70.298615435165,12.0,87.0,189.0,99.0,,,,189,Poor,,,2026-06-02T03:39:56.919159
"Rengo, Chile",Chile,-34.394541417902,-70.852981542328,8.3,94.0,179.0,93.0,,,,179,Poor,,,2026-06-02T03:40:00.315067
"Rancagua I, Chile",Chile,-34.162314609087,-70.713919225517,8.3,94.0,174.0,95.0,,1.5,4.5,174,Poor,,,2026-06-02T03:40:05.241814
"Linares, Chile",Chile,-35.836942234921,-71.592865853985,11.0,81.0,171.0,,,,,171,Poor,,,2026-06-02T03:40:08.953150
"Rancagua II, Chile",Chile,-34.143888375919,-70.737131207664,9.1,93.2,171.0,87.0,,,,171,Poor,,,2026-06-02T03:40:14.243791
"Coyhaique, Chile",Chile,-45.57996447948,-72.061125987766,5.0,93.0,167.0,76.0,,,,167,Poor,,,2026-06-02T03:40:17.318708
