City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,18.3,83.0,72.0,19.0,0.1,0.1,1.0,72,Moderate,,,2026-09-09T02:50:10.275169
"T-21, Mexico",Mexico,21.108664,-101.688614,16.0,100.0,72.0,40.0,,,,72,Moderate,,,2026-09-09T02:50:13.572181
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,24.0,94.0,70.0,26.0,,0.1,4.0,70,Moderate,,,2026-09-09T02:50:18.275738
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,17.0,100.0,68.0,40.0,5.0,2.5,3.0,68,Moderate,,,2026-09-09T02:50:21.572915
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,17.0,100.0,68.0,19.0,9.2,1.4,6.4,68,Moderate,,,2026-09-09T02:50:40.278042
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,15.3,59.4,66.0,46.0,21.9,9.7,2.2,66,Moderate,,,2026-09-09T02:51:03.280451
"San Juanico, Mexico",Mexico,20.537489,-100.839905,16.8,70.7,62.0,43.0,7.2,7.5,6.8,62,Moderate,,,2026-09-09T02:51:39.284251
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,17.0,100.0,61.0,22.0,,,,61,Moderate,,,2026-09-09T02:52:15.287951
"Hospital General, Mexico",Mexico,20.947924,-101.425774,15.0,100.0,55.0,32.0,3.9,3.0,9.5,61,Moderate,,,2026-09-09T02:52:50.290869
"DIF, Mexico",Mexico,20.558094,-101.204941,16.0,100.0,60.0,40.0,7.5,2.5,5.7,60,Moderate,,,2026-09-09T02:53:23.293680
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,16.0,100.0,55.0,14.0,,,,55,Moderate,,,2026-09-09T02:53:56.296313
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-09-09T02:54:32.299584
