City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,23.0,64.0,89.0,17.0,13.0,3.2,12.7,89,Moderate,,,2026-07-03T02:34:41.675685
"San Miguel De Allende Presidencia Municipal, Mexico",Mexico,20.914755555556,-100.74380555556,17.6,86.8,75.0,,,,,75,Moderate,,,2026-07-03T02:34:46.439136
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,23.0,64.0,74.0,28.0,22.1,3.2,13.9,74,Moderate,,,2026-07-03T02:34:49.677034
"Biblioteca, Tizayuca, Hidalgo, Mexico",Mexico,19.840583333333,-98.981333333333,15.0,80.5,74.0,39.0,26.8,8.2,13.4,74,Moderate,,,2026-07-03T02:34:52.840122
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,23.0,64.0,74.0,15.0,16.4,3.2,10.0,74,Moderate,,,2026-07-03T02:34:57.440011
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,23.0,64.0,74.0,28.0,20.9,3.2,12.5,74,Moderate,,,2026-07-03T02:35:00.678089
"T-21, Mexico",Mexico,21.108664,-101.688614,20.0,68.0,71.0,25.0,,3.8,10.7,71,Moderate,,,2026-07-03T02:35:05.841630
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,23.0,64.0,68.0,30.0,19.7,2.3,4.0,68,Moderate,,,2026-07-03T02:35:10.442867
"Hospital General, Mexico",Mexico,20.947924,-101.425774,17.6,86.8,68.0,42.0,8.8,6.1,12.7,68,Moderate,,,2026-07-03T02:35:13.680304
"Pastora, Nuevo Leon, Mexico",Mexico,25.6717286,-100.2231895,7.9,45.6,64.0,32.0,6.9,5.0,9.0,64,Moderate,,,2026-07-03T02:35:21.374592
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,30.9,51.3,63.0,30.0,2.7,4.5,8.4,63,Moderate,,,2026-07-03T02:35:25.022222
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,26.6,48.3,63.0,16.0,0.1,0.1,0.7,63,Moderate,,,2026-07-03T02:35:30.302836
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,30.9,51.3,60.0,44.0,6.1,4.8,7.5,60,Moderate,,,2026-07-03T02:35:33.375450
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-03T02:35:39.023623
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,31.0,55.0,9.0,,,,,-,,,,2026-07-03T02:35:44.376524
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-03T02:35:47.304381
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-07-03T02:35:50.376871
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,30.6,69.0,,,,,,-,,,,2026-07-03T02:35:55.377157
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-07-03T02:36:00.025296
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,14.4,66.4,61.0,15.0,8.3,1.0,5.8,61,Moderate,,,2026-07-03T02:36:32.379835
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,15.4,76.0,38.0,,,0.6,12.3,38,Good,,,2026-07-03T02:36:50.380867
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.0,55.9,30.0,30.0,,,,30,Good,,,2026-07-03T02:36:57.030642
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,14.0,65.0,25.0,5.0,3.3,0.4,,25,Good,,,2026-07-03T02:37:00.381685
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,14.0,66.4,23.0,24.0,7.7,0.4,10.3,24,Good,,,2026-07-03T02:37:05.309912
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,14.1,64.0,17.0,8.0,5.3,,4.8,17,Good,,,2026-07-03T02:37:10.031722
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,14.97,55.0,10.0,17.0,18.7,1.2,6.4,21,Good,,,2026-07-03T02:37:14.382820
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,18.62,55.0,,,12.2,3.2,6.1,21,Good,,,2026-07-03T02:37:17.310968
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,14.97,55.0,55.0,,18.3,1.6,6.3,18,Good,,,2026-07-03T02:37:21.032535
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,15.22,55.0,17.0,17.0,22.0,2.7,3.4,17,Good,,,2026-07-03T02:37:24.383730
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-07-03T02:37:27.383899
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-07-03T02:37:30.311933
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-07-03T02:37:34.033842
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-07-03T02:37:37.384702
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,19.27,55.0,6.0,,15.4,2.3,,15,Good,,,2026-07-03T02:37:40.312657
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,16.41,55.0,56.0,17.0,17.2,3.3,6.6,56,Moderate,,,2026-07-03T02:37:45.034457
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,20.5,82.0,99.0,46.0,17.7,7.9,9.1,99,Moderate,,,2026-07-03T02:37:48.385299
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,20.5,82.0,84.0,38.0,14.8,5.8,5.9,84,Moderate,,,2026-07-03T02:37:51.313302
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,20.5,82.0,73.0,55.0,15.7,4.1,10.2,73,Moderate,,,2026-07-03T02:37:55.035672
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,20.5,82.0,53.0,16.0,15.4,7.2,17.4,53,Moderate,,,2026-07-03T02:37:58.385796
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,20.5,82.0,,51.0,14.6,6.0,11.4,51,Moderate,,,2026-07-03T02:38:01.388260
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,20.5,82.0,47.0,15.0,7.2,8.0,17.8,47,Good,,,2026-07-03T02:38:05.036093
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-07-03T02:38:08.386610
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-07-03T02:38:11.314910
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-07-03T02:38:14.387080
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,20.5,82.0,,,17.5,2.6,5.4,5,Good,,,2026-07-03T02:38:18.037739
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,20.5,82.0,67.0,,22.9,3.6,14.2,67,Moderate,,,2026-07-03T02:38:21.387730
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,33.8,46.275,98.0,49.0,4.5,2.5,,49,Good,,,2026-07-03T02:38:26.316185
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-07-03T02:38:29.388223
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,,,2026-07-03T02:38:43.389404
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,,,2026-07-03T02:38:47.039694
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,,,2026-07-03T02:38:50.389743
"Nueva Libertad, Chile",Chile,-36.735998,-73.118693,5.0,93.0,673.0,952.0,26.9,7.1,84.6,952,Hazardous,,,2026-07-03T02:39:27.518045
"Coyhaique, Chile",Chile,-45.57996447948,-72.061125987766,-3.0,68.0,992.0,927.0,,,,927,Hazardous,,,2026-07-03T02:39:32.525086
"Coyhaique II, Chile",Chile,-45.579045667164,-72.049964505825,-1.0,63.0,611.0,575.0,,8.0,97.4,611,Hazardous,,,2026-07-03T02:39:37.521437
"Linares, Chile",Chile,-35.836942234921,-71.592865853985,5.0,86.0,588.0,,,,,588,Hazardous,,,2026-07-03T02:39:40.750318
"Mirasol, Chile",Chile,-41.4795069236,-72.968755930145,0.0,92.0,438.0,,,,,438,Hazardous,,,2026-07-03T02:39:46.898665
"Puren, Chile",Chile,-36.616167751711,-72.093040558483,6.0,95.7,409.0,305.0,,,,409,Hazardous,,,2026-07-03T02:39:51.752197
"Osorno, Chile",Chile,-40.584478665958,-73.11871982209,10.6,37.0,373.0,187.0,,,,373,Hazardous,,,2026-07-03T02:39:55.525148
"Valdivia, Chile",Chile,-39.831316104673,-73.22851282209,10.6,37.4,362.0,183.0,,3.3,60.3,362,Hazardous,,,2026-07-03T02:39:58.901608
"Consultorio - San Vicente, Chile",Chile,-36.723695141848,-73.123658865174,5.0,93.0,362.0,203.0,20.7,2.4,,362,Hazardous,,,2026-07-03T02:40:01.754476
"La Union, Chile",Chile,-40.286857441758,-73.076710459412,10.7,36.5,274.0,,,,,274,Hazardous,,,2026-07-03T02:40:09.527072
"Las Encinas Temuco, Chile",Chile,-38.74869912298,-72.620788228172,1.8,91.7,219.0,124.0,,,31.0,219,Poor,,,2026-07-03T02:40:14.757146
"Kingston College, Chile",Chile,-36.784653741124,-73.052063025795,5.0,93.0,199.0,105.0,13.9,5.2,24.2,199,Poor,,,2026-07-03T02:40:18.532876
"Centenario, Buenos Aires, Argentina",Argentina,-34.635582,-58.5518647,15.0,44.0,,29.0,6.9,,11.0,-,,,,2026-07-03T02:40:22.397330
"Cordoba, Buenos Aires, Argentina",Argentina,-34.5995674,-58.3915767,15.5,55.0,,30.0,6.9,,10.3,-,,,,2026-07-03T02:40:25.325154
"La boca, Buenos Aires, Argentina",Argentina,-34.6344961,-58.3631337,15.5,55.0,,30.0,15.1,,6.3,-,,,,2026-07-03T02:40:29.048482
"US Embassy, Buenos Aires, Argentina",Argentina,-34.5773,-58.4176,25.0,72.9,5.0,,,,,5,Good,,,2026-07-03T02:40:33.398193
"Dock Sud 1, Acumar, Argentina",Argentina,-34.657988,-58.342538,23.8,65.3,,,,,,-,,,,2026-07-03T02:40:36.325725
"La Matanza, Acumar, Argentina",Argentina,-34.6775885,-58.701767,20.2,88.8,,,,,,-,,,,2026-07-03T02:40:39.532558
"Argentina, Asturias, Spain",Argentina,43.53880000013,-5.6989000001636,19.5,83.2,30.0,18.0,0.5,1.1,0.1,30,Good,,,2026-07-03T02:40:42.764617
