City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Escobedo, Nuevo Leon, Mexico",Mexico,25.7802165,-100.3161126,32.9,48.6,56.0,30.0,2.7,9.6,10.4,56,Moderate,,,2026-09-08T02:50:27.849220
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,32.9,48.6,53.0,38.0,6.7,8.0,11.9,67,Moderate,,,2026-09-08T02:50:45.850883
"T-21, Mexico",Mexico,21.108664,-101.688614,23.0,60.0,94.0,23.0,,,,94,Moderate,,,2026-09-08T02:50:51.296651
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,23.0,73.0,75.0,28.0,9.2,3.3,5.2,75,Moderate,,,2026-09-08T02:51:32.858170
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,23.0,73.0,74.0,41.0,10.1,0.9,7.4,74,Moderate,,,2026-09-08T02:52:05.863406
"San Juanico, Mexico",Mexico,20.537489,-100.839905,20.0,81.0,70.0,43.0,7.4,,7.4,70,Moderate,,,2026-09-08T02:52:38.868284
"Pastora, Nuevo Leon, Mexico",Mexico,25.6717286,-100.2231895,18.7,40.0,60.0,32.0,8.8,5.0,11.2,60,Moderate,,,2026-09-08T02:53:11.872869
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,23.0,73.0,70.0,25.0,10.7,3.2,8.8,70,Moderate,,,2026-09-08T02:53:44.876587
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,23.0,73.0,70.0,25.0,7.1,3.2,6.4,70,Moderate,,,2026-09-08T02:54:17.881532
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,20.0,80.7,62.0,47.0,,,6.7,62,Moderate,,,2026-09-08T02:54:50.886724
"Centro de Salud, Apizaco, Tlaxcala, Mexico",Mexico,19.409853333333,-98.150011111111,24.0,94.0,70.0,26.0,,0.1,4.0,70,Moderate,,,2026-09-08T02:55:23.894425
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,23.0,73.0,68.0,31.0,8.2,3.3,5.6,68,Moderate,,,2026-09-08T02:55:56.898622
"Celaya Policia, Celaya, Mexico",Mexico,20.518569711338,-100.81674332276,,,72.0,44.0,15.1,8.7,2.2,72,Moderate,,,2026-09-08T02:56:33.903127
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-09-08T02:57:09.907585
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,27.5,83.1,9.0,,,,,-,,,,2026-09-08T02:57:45.911288
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-09-08T02:58:18.917130
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-09-08T02:58:51.921925
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,27.5,83.1,,,,,,-,,,,2026-09-08T02:59:26.926278
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-09-08T03:00:01.931219
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,13.9,87.0,70.0,,,1.3,30.9,70,Moderate,,,2026-09-08T03:01:12.942972
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,13.3,71.6,60.0,35.0,15.4,1.7,10.8,60,Moderate,,,2026-09-08T03:01:51.947374
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,10.0,76.0,57.0,24.0,8.7,0.8,,57,Moderate,,,2026-09-08T03:02:28.954436
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,12.8,62.0,53.0,14.0,9.1,,7.3,53,Moderate,,,2026-09-08T03:03:10.960256
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,14.2,53.5,51.0,18.0,,,,51,Moderate,,,2026-09-08T03:03:45.963807
"San Cristobal, Bogota, Colombia",Colombia,4.5725,-74.0836,10.0,77.0,46.0,20.0,4.4,0.6,5.2,46,Good,,,2026-09-08T03:04:23.771626
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,10.0,71.6,27.0,34.0,13.7,2.2,21.0,34,Good,,,2026-09-08T03:04:56.975742
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,15.92,37.0,77.0,76.0,14.6,5.9,2.5,77,Moderate,,,2026-09-08T03:05:31.981525
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,17.22,37.0,74.0,76.0,26.1,2.4,8.7,76,Moderate,,,2026-09-08T03:06:04.790365
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,17.22,37.0,72.0,,21.1,6.7,8.6,72,Moderate,,,2026-09-08T03:06:37.996004
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,21.17,37.0,,,19.9,4.5,3.2,38,Good,,,2026-09-08T03:07:11.000525
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-09-08T03:07:44.004414
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-09-08T03:08:17.008960
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-09-08T03:08:51.015170
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-09-08T03:09:24.019639
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,0.0,37.0,31.0,,19.9,,,42,Good,,,2026-09-08T03:09:57.023934
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,18.12,37.0,95.0,76.0,7.4,4.8,3.6,95,Moderate,,,2026-09-08T03:10:32.029389
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,21.7,76.6,134.0,59.0,19.1,5.6,9.4,134,Poor,,,2026-09-08T03:11:06.034931
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,24.3,71.4,61.0,37.0,14.7,8.2,11.4,61,Moderate,,,2026-09-08T03:11:39.041104
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,24.3,71.4,53.0,18.0,7.7,7.5,25.4,53,Moderate,,,2026-09-08T03:12:12.048590
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,24.3,71.4,41.0,13.0,9.8,11.4,11.9,41,Good,,,2026-09-08T03:12:45.053656
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,24.3,71.4,,,14.0,37.5,4.4,38,Good,,,2026-09-08T03:13:18.059571
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,24.3,71.4,,12.0,17.1,1.3,11.9,16,Good,,,2026-09-08T03:13:51.066058
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-09-08T03:14:24.073062
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-09-08T03:14:57.078605
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-09-08T03:15:30.083739
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,24.3,71.4,59.0,62.0,14.1,2.4,6.6,62,Moderate,,,2026-09-08T03:16:03.089915
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,24.3,71.4,44.0,,15.8,16.7,15.9,44,Good,,,2026-09-08T03:16:36.093687
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,33.8,46.275,98.0,49.0,4.5,2.5,,49,Good,,,2026-09-08T03:17:11.099017
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-09-08T03:17:44.102734
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,,,2026-09-08T03:18:30.108336
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,,,2026-09-08T03:19:03.113049
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,,,2026-09-08T03:19:36.118451
"Coyhaique II, Chile",Chile,-45.579045667164,-72.049964505825,6.1,52.9,280.0,166.0,,6.1,37.9,280,Hazardous,,,2026-09-08T03:20:51.127654
"Vialidad, Chile",Chile,-45.40680023471,-72.696259617805,6.7,51.9,276.0,,,,,276,Hazardous,,,2026-09-08T03:21:26.133111
"Valdivia, Chile",Chile,-39.831316104673,-73.22851282209,10.0,81.0,57.0,19.0,,2.3,2.6,57,Moderate,,,2026-09-08T03:22:03.137955
"Osorno, Chile",Chile,-40.584478665958,-73.11871982209,4.0,100.0,194.0,100.0,,,,194,Poor,,,2026-09-08T03:22:36.142752
"Coyhaique, Chile",Chile,-45.57996447948,-72.061125987766,6.1,52.9,179.0,60.0,,,,179,Poor,,,2026-09-08T03:23:09.148033
"Kingston College, Chile",Chile,-36.784653741124,-73.052063025795,8.0,93.0,161.0,71.0,8.9,0.6,13.8,161,Poor,,,2026-09-08T03:23:46.156706
"Puren, Chile",Chile,-36.616167751711,-72.093040558483,7.7,98.8,160.0,78.0,,,,160,Poor,,,2026-09-08T03:24:19.159898
"Liceo Polivalente, Chile",Chile,-36.601713211434,-72.958522830688,7.2,99.0,158.0,62.0,3.2,0.2,,158,Poor,,,2026-09-08T03:24:52.164190
"Alerce, Chile",Chile,-41.399169537038,-72.899522781372,13.0,62.0,72.0,,,,,72,Moderate,,,2026-09-08T03:25:30.167465
"Mirasol, Chile",Chile,-41.4795069236,-72.968755930145,7.0,93.0,95.0,,,,,95,Moderate,,,2026-09-08T03:26:07.171710
"Universidad de Talca, Chile",Chile,-35.406582744695,-71.633396474869,10.0,76.0,91.0,50.0,,,,91,Moderate,,,2026-09-08T03:26:40.175596
"Centenario, Buenos Aires, Argentina",Argentina,-34.635582,-58.5518647,16.6,29.0,,18.0,6.4,,3.4,-,,,,2026-09-08T03:27:16.184181
"Cordoba, Buenos Aires, Argentina",Argentina,-34.5995674,-58.3915767,17.4,27.6,,21.0,11.5,,9.1,-,,,,2026-09-08T03:27:49.187872
"La boca, Buenos Aires, Argentina",Argentina,-34.6344961,-58.3631337,21.1,57.3,,18.0,13.3,,4.4,-,,,,2026-09-08T03:28:22.192421
"US Embassy, Buenos Aires, Argentina",Argentina,-34.5773,-58.4176,25.0,72.9,5.0,,,,,5,Good,,,2026-09-08T03:28:57.197364
"Dock Sud 1, Acumar, Argentina",Argentina,-34.657988,-58.342538,23.8,65.3,,,,,,-,,,,2026-09-08T03:29:30.203800
"La Matanza, Acumar, Argentina",Argentina,-34.6775885,-58.701767,20.2,88.8,,,,,,-,,,,2026-09-08T03:30:03.209056
"Argentina, Asturias, Spain",Argentina,43.53880000013,-5.6989000001636,21.6,85.0,9.0,10.0,1.0,0.6,0.1,10,Good,,,2026-09-08T03:30:38.214695
