City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"San Juanico, Mexico",Mexico,20.537489,-100.839905,22.2,61.0,87.0,39.0,8.4,8.8,6.0,87,Moderate,,,2026-08-24T01:01:32.706799
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,24.0,57.0,76.0,29.0,9.1,2.9,5.9,76,Moderate,,,2026-08-24T01:01:36.520338
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,19.1,70.0,70.0,29.0,,0.1,1.4,70,Moderate,,,2026-08-24T01:01:43.710342
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,24.0,57.0,65.0,32.0,5.7,1.7,5.5,65,Moderate,,,2026-08-24T01:01:47.524260
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,24.0,57.0,65.0,29.0,4.5,2.9,3.6,65,Moderate,,,2026-08-24T01:01:52.711693
"T-21, Mexico",Mexico,21.108664,-101.688614,22.0,56.0,65.0,41.0,,,,65,Moderate,,,2026-08-24T01:01:55.712598
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,24.0,57.0,64.0,26.0,,,,64,Moderate,,,2026-08-24T01:01:59.528245
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,22.4,58.4,63.0,43.0,,,6.7,63,Moderate,,,2026-08-24T01:02:04.713788
"Irapuato Bomberos, Mexico",Mexico,21.118055555556,-101.60216666667,20.1,69.2,62.0,37.0,5.9,8.3,19.6,62,Moderate,,,2026-08-24T01:02:08.531304
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,34.0,34.0,59.0,25.0,1.9,,10.8,59,Moderate,,,2026-08-24T01:02:13.716269
"Irapuato Bomberos, Irapuato, Mexico",Mexico,20.674779695762,-101.35569204208,22.4,58.4,56.0,37.0,,,,56,Moderate,,,2026-08-24T01:02:31.719698
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-08-24T01:02:38.733386
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,74.0,9.0,,,,,-,,,,2026-08-24T01:02:59.746941
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-08-24T01:03:32.754094
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-08-24T01:04:05.766231
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,27.5,82.2,,,,,,-,,,,2026-08-24T01:04:40.788890
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-08-24T01:05:15.780808
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,17.0,61.0,30.0,10.0,4.7,0.7,,30,Good,,,2026-08-24T01:06:42.764649
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,15.2,65.0,21.0,5.0,2.8,0.5,2.9,21,Good,,,2026-08-24T01:07:17.356709
