City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Secundaria Leyes de Reforma, Aguascalientes, Mexico",Mexico,21.903003362672,-102.28461279505,30.0,35.0,,188.0,3.5,,,188,Poor,,,2026-08-17T01:00:11.957603
"T-21, Mexico",Mexico,21.108664,-101.688614,26.0,39.0,100.0,15.0,,,,100,Moderate,,,2026-08-17T01:00:15.732071
"San Juanico, Mexico",Mexico,20.537489,-100.839905,23.6,55.1,76.0,38.0,4.4,8.6,5.4,76,Moderate,,,2026-08-17T01:00:20.573951
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,23.1,56.8,74.0,35.0,,,5.6,74,Moderate,,,2026-08-17T01:00:23.958654
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,28.0,45.0,72.0,26.0,2.2,2.1,2.3,72,Moderate,,,2026-08-17T01:00:27.215092
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,32.7,48.3,68.0,21.0,3.8,7.8,2.4,68,Moderate,,,2026-08-17T01:00:31.733271
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,27.4,40.0,60.0,32.0,4.9,,,60,Moderate,,,2026-08-17T01:00:37.959703
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,36.0,34.0,55.0,26.0,,8.9,4.3,55,Moderate,,,2026-08-17T01:00:42.575885
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,28.0,34.5,53.0,17.0,,0.1,0.7,53,Moderate,,,2026-08-17T01:00:47.960315
"DIF, Mexico",Mexico,20.558094,-101.204941,23.1,56.8,52.0,43.0,8.1,6.0,4.7,52,Moderate,,,2026-08-17T01:00:52.734987
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,32.7,48.3,50.0,25.0,1.1,,10.4,50,Good,,,2026-08-17T01:00:57.576925
"Hospital General, Mexico",Mexico,20.947924,-101.425774,23.1,56.8,49.0,24.0,4.7,7.5,13.8,49,Good,,,2026-08-17T01:01:02.961383
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-08-17T01:01:09.736484
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,28.0,74.0,9.0,,,,,-,,,,2026-08-17T01:01:16.962618
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-08-17T01:01:20.578738
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-08-17T01:01:23.737393
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,29.1,63.5,,,,,,-,,,,2026-08-17T01:01:29.219384
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-08-17T01:01:33.963552
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,17.2,82.0,30.0,,,1.3,12.2,30,Good,,,2026-08-17T01:02:30.969018
"Kennedy, Bogota, Colombia",Colombia,4.6249,-74.16135,15.0,64.9,20.0,39.0,7.2,0.6,11.3,20,Good,,,2026-08-17T01:02:34.742771
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,16.7,64.9,19.0,10.0,8.1,0.8,5.8,19,Good,,,2026-08-17T01:02:38.583935
"MinAmbiente, Bogota, Colombia",Colombia,4.62529,-74.06724,16.3,64.0,17.0,7.0,1.9,0.3,2.1,17,Good,,,2026-08-17T01:02:43.970324
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,17.0,59.0,17.0,6.0,3.4,1.0,,17,Good,,,2026-08-17T01:02:47.744053
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,15.2,70.0,17.0,14.0,1.0,0.3,2.5,17,Good,,,2026-08-17T01:02:51.225034
"Belisario, Quito, Ecuador",Ecuador,-0.184719,-78.495986,10.11,87.0,58.0,46.0,35.1,1.7,11.7,58,Moderate,,,2026-08-17T01:02:55.970792
"Cotocollao, Quito, Ecuador",Ecuador,-0.107777,-78.497222,10.74,87.0,43.0,46.0,25.8,3.5,7.5,46,Good,,,2026-08-17T01:02:59.744981
"Centro, Quito, Ecuador",Ecuador,-0.221393,-78.514005,10.11,87.0,27.0,,29.7,1.3,8.4,31,Good,,,2026-08-17T01:03:03.985464
"Los Chillos, Quito, Ecuador",Ecuador,-0.297062,-78.455248,12.04,87.0,,,13.7,7.5,6.8,30,Good,,,2026-08-17T01:03:21.987146
"El Camal, Quito, Ecuador",Ecuador,-0.25,-78.51,18.72,30.0,56.0,,14.5,0.5,7.5,56,Moderate,,,2026-08-17T01:03:26.029739
"estacion01, Cuenca, Ecuador",Ecuador,-2.897,-79.003,23.0,18.0,151.0,,130.2,9.7,4.6,151,Poor,,,2026-08-17T01:03:43.988612
"estacion02, Cuenca, Ecuador",Ecuador,-2.879789,-78.980213,23.0,18.0,134.0,,130.2,9.7,4.6,142,Poor,,,2026-08-17T01:03:47.031353
"estacion03, Cuenca, Ecuador",Ecuador,-2.879889,-78.981213,15.0,87.0,51.0,,16.5,4.6,9.5,51,Moderate,,,2026-08-17T01:04:04.990096
"Tumbaco, Quito, Ecuador",Ecuador,-0.214933,-78.403253,12.61,87.0,35.0,,12.6,3.0,,35,Good,,,2026-08-17T01:04:08.033018
"Carapungo, Quito, Ecuador",Ecuador,-0.095472,-78.449809,11.25,87.0,60.0,46.0,12.9,3.6,6.5,60,Moderate,,,2026-08-17T01:04:27.991693
"San Borja, Lima, Peru",Peru,-12.10859,-77.00769,19.3,85.0,34.0,15.0,13.1,4.8,5.1,34,Good,,,2026-08-17T01:04:32.035014
"Campo De Marte, Lima, Peru",Peru,-12.07054,-77.04322,19.3,85.0,22.0,6.0,11.6,7.4,25.1,25,Good,,,2026-08-17T01:04:35.726754
"San Martin De Porres, Lima, Peru",Peru,-12.00889,-77.08447,19.3,85.0,23.0,7.0,4.9,5.7,4.6,23,Good,,,2026-08-17T01:04:39.140954
"Villa Maria Del Triunfo, Lima, Peru",Peru,-12.16639,-76.92,19.3,85.0,9.0,3.0,5.2,8.8,23.0,23,Good,,,2026-08-17T01:04:57.994061
"San Juan De Lurigancho, Lima, Peru",Peru,-11.98164,-76.99925,19.3,85.0,21.0,6.0,10.6,7.3,10.4,21,Good,,,2026-08-17T01:05:02.037469
"Santa Anita, Lima, Peru",Peru,-12.04302,-76.97144,19.3,85.0,,6.0,12.3,17.8,12.0,18,Good,,,2026-08-17T01:05:20.982195
"US Embassy, Lima, Peru",Peru,-12.1052081,-76.9709299,23.3,84.0,34.0,,,,,34,Good,,,2026-08-17T01:05:39.757686
"Huachipa, Lima, Peru",Peru,-12.01689,-76.94883,22.2,75.0,193.0,155.0,8.4,33.0,200.9,33,Good,,,2026-08-17T01:05:43.597392
"Ate, Lima, Peru",Peru,-12.02611,-76.91861,22.8,85.3,,,,,,-,,,,2026-08-17T01:06:01.985135
"Carabayllo, Lima, Peru",Peru,-11.90219,-77.03364,19.3,85.0,32.0,9.0,9.4,3.3,6.7,32,Good,,,2026-08-17T01:06:05.759241
"Puente Piedra, Lima, Peru",Peru,-11.86325,-77.07413,19.3,85.0,,,24.3,4.8,21.8,22,Good,,,2026-08-17T01:06:24.986703
"Velachery Res. Area, Chennai, Chennai, India",Peru,13.0052189,80.2398125,33.8,46.275,98.0,49.0,4.5,2.5,,49,Good,,,2026-08-17T01:06:30.000550
"IIT, Chennai, Chennai, India",Peru,12.99251389,80.23744722,30.0,62.0,,,,,,-,,,,2026-08-17T01:06:48.045871
"Parque Kanata, Cochabamba, Bolivia",Bolivia,-17.4125902,-66.1584437,19.0,34.0,,51.0,18.9,,,51,Moderate,,,2026-08-17T01:07:02.989631
"Fuerza Aerea, Cochabamba, Bolivia",Bolivia,-17.4197854,-66.1685226,19.0,34.0,,49.0,,,,49,Good,,,2026-08-17T01:07:20.991155
"Semapa, Cochabamba, Bolivia",Bolivia,-17.3609718,-66.1607009,19.0,34.0,,25.0,,,,25,Good,,,2026-08-17T01:07:24.765411
"Coyhaique II, Chile",Chile,-45.579045667164,-72.049964505825,-2.5,94.9,383.0,195.0,,5.6,53.9,383,Hazardous,,,2026-08-17T01:08:21.995540
"Coyhaique, Chile",Chile,-45.57996447948,-72.061125987766,-2.5,94.9,270.0,235.0,,,,270,Hazardous,,,2026-08-17T01:08:40.997793
"Osorno, Chile",Chile,-40.584478665958,-73.11871982209,3.0,100.0,195.0,85.0,,,,195,Poor,,,2026-08-17T01:09:00.998413
"Padre Las Casas II, Chile",Chile,-38.764767451719,-72.598795682209,2.8,98.6,181.0,77.0,17.1,,13.2,181,Poor,,,2026-08-17T01:09:04.775931
"Las Encinas Temuco, Chile",Chile,-38.74869912298,-72.620788228172,2.8,98.6,177.0,74.0,,,9.0,177,Poor,,,2026-08-17T01:09:08.612036
"La Union, Chile",Chile,-40.286857441758,-73.076710459412,3.0,100.0,171.0,,,,,171,Poor,,,2026-08-17T01:09:12.011898
"Alerce, Chile",Chile,-41.399169537038,-72.899522781372,3.0,93.0,170.0,,,,,170,Poor,,,2026-08-17T01:09:16.055831
"Valdivia, Chile",Chile,-39.831316104673,-73.22851282209,5.0,100.0,165.0,63.0,,3.2,13.9,165,Poor,,,2026-08-17T01:09:20.012958
"Vialidad, Chile",Chile,-45.40680023471,-72.696259617805,1.5,87.8,162.0,,,,,162,Poor,,,2026-08-17T01:09:39.000934
"Universidad de Talca, Chile",Chile,-35.406582744695,-71.633396474869,9.0,70.0,160.0,74.0,,,,160,Poor,,,2026-08-17T01:09:58.002696
"La Florida 2, Chile",Chile,-35.435141887663,-71.678261499336,9.0,70.0,157.0,60.0,26.7,2.0,16.2,157,Poor,,,2026-08-17T01:10:01.015374
"U.C. Maule, Chile",Chile,-35.435725588722,-71.619553864003,9.0,70.0,124.0,45.0,,,,124,Poor,,,2026-08-17T01:10:09.059769
"Cerro Navia, Chile",Chile,-33.433089610143,-70.732147868717,12.0,76.0,97.0,76.0,22.5,,7.6,97,Moderate,,,2026-08-17T01:10:15.016137
"Pudahuel, Chile",Chile,-33.437811379126,-70.750171233135,12.0,76.0,87.0,50.0,23.0,,9.5,87,Moderate,,,2026-08-17T01:10:37.005650
"Talagante, Chile",Chile,-33.673752071375,-70.953064737434,12.0,76.0,87.0,55.0,,,,87,Moderate,,,2026-08-17T01:10:55.006854
"Centenario, Buenos Aires, Argentina",Argentina,-34.635582,-58.5518647,13.0,93.0,,21.0,6.4,,3.1,-,,,,2026-08-17T01:10:58.784926
"Cordoba, Buenos Aires, Argentina",Argentina,-34.5995674,-58.3915767,12.7,92.5,,24.0,10.1,,5.8,-,,,,2026-08-17T01:11:18.020871
"La boca, Buenos Aires, Argentina",Argentina,-34.6344961,-58.3631337,12.7,92.5,,20.0,14.7,,2.0,-,,,,2026-08-17T01:11:36.022226
