City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,19.7,72.5,825.0,13.0,5.7,,,825,Hazardous,,,2026-08-10T01:21:45.945462
"T-21, Mexico",Mexico,21.108664,-101.688614,21.5,54.5,100.0,55.0,,,,100,Moderate,,,2026-08-10T01:21:49.326984
"Santa Fe, Jalisco, Mexico",Mexico,20.528912,-103.377146,19.0,82.0,89.0,49.0,8.1,5.9,8.8,89,Moderate,,,2026-08-10T01:21:52.824118
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,19.0,80.0,87.0,35.0,4.7,5.9,3.9,87,Moderate,,,2026-08-10T01:21:57.948993
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,19.3,82.6,87.0,42.0,4.9,5.9,5.3,87,Moderate,,,2026-08-10T01:22:01.329538
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,19.0,82.0,55.0,51.0,7.6,3.0,7.6,55,Moderate,,,2026-08-10T01:22:04.823502
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,19.0,82.0,55.0,51.0,6.0,3.0,5.8,55,Moderate,,,2026-08-10T01:22:07.952176
"Guanajuato Universidad Gto Sede Belen, Mexico",Mexico,21.017583333333,-101.25736111111,15.7,82.0,80.0,,,,,80,Moderate,,,2026-08-10T01:22:15.954986
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,19.0,82.0,78.0,30.0,11.3,1.1,6.4,78,Moderate,,,2026-08-10T01:22:21.341985
"Hospital General, Mexico",Mexico,20.947924,-101.425774,21.6,59.8,76.0,36.0,2.4,5.4,14.5,76,Moderate,,,2026-08-10T01:22:25.958093
"Centro, Aguascalientes, Mexico",Mexico,21.883780555556,-102.295825,25.8,41.0,70.0,37.0,,0.1,0.3,70,Moderate,,,2026-08-10T01:22:29.343332
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,23.0,49.0,73.0,39.0,,,,73,Moderate,,,2026-08-10T01:22:34.828469
"San Miguel De Allende Presidencia Municipal, Mexico",Mexico,20.914755555556,-100.74380555556,21.6,59.8,63.0,,,,,63,Moderate,,,2026-08-10T01:22:37.960195
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,6.1,67.0,72.0,20.0,1.3,7.3,8.8,72,Moderate,,,2026-08-10T01:22:41.346147
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-08-10T01:22:47.963351
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,30.0,62.0,9.0,,,,,-,,,,2026-08-10T01:22:54.348413
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-08-10T01:22:57.966006
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-08-10T01:23:01.833384
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,29.5,65.5,,,,,,-,,,,2026-08-10T01:23:21.974030
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-08-10T01:23:41.979094
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.0,93.0,59.0,,,2.1,16.3,59,Moderate,,,2026-08-10T01:24:48.725898
"Fontibon, Bogota, Colombia",Colombia,4.6782472,-74.1438166,15.3,63.8,53.0,29.0,12.3,0.6,6.8,53,Moderate,,,2026-08-10T01:25:21.738412
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.0,55.9,46.0,12.0,,,,46,Good,,,2026-08-10T01:26:03.012111
