City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Facultad De Medicina, Mexico",Mexico,21.133545,-101.679543,26.0,36.0,139.0,68.0,5.8,6.1,14.9,139,Poor,,,2026-07-16T02:11:04.765571
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,24.0,60.0,93.0,55.0,10.6,1.2,3.8,93,Moderate,,,2026-07-16T02:11:10.142689
"S. Pedro, Nuevo Leon, Mexico",Mexico,25.6573447,-100.4017501,29.4,62.3,93.0,51.0,6.3,6.5,12.0,93,Moderate,,,2026-07-16T02:11:13.770682
"Las Pintas, Guadalajara, Mexico",Mexico,20.5767,-103.32652222222,24.0,60.0,93.0,47.0,5.9,4.7,5.0,93,Moderate,,,2026-07-16T02:11:17.285817
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,24.0,60.0,91.0,39.0,6.9,3.3,6.7,91,Moderate,,,2026-07-16T02:11:20.736772
"Vallarta, Guadalajara, Mexico",Mexico,20.680450840176,-103.39873310432,24.0,60.0,89.0,12.0,,,,89,Moderate,,,2026-07-16T02:11:25.321983
"S. Catarina, Nuevo Leon, Mexico",Mexico,25.6869003,-100.4220058,29.4,62.3,82.0,35.0,12.5,5.5,8.3,82,Moderate,,,2026-07-16T02:11:28.739356
"Palacio Municipal, Municipio de Mexicali, Baja California - Municipal, Mexico",Mexico,32.640027777778,-115.47463888889,46.6,28.3,78.0,54.0,2.4,,28.5,78,Moderate,,,2026-07-16T02:11:32.443872
"Obispado, Nuevo Leon, Mexico",Mexico,25.6745177,-100.3473334,10.9,42.6,74.0,51.0,3.8,4.8,2.9,74,Moderate,,,2026-07-16T02:11:35.740381
"Apodaca, Nuevo Leon, Mexico",Mexico,25.7815621,-100.1875974,33.0,43.0,72.0,46.0,15.8,20.6,11.7,72,Moderate,,,2026-07-16T02:11:39.331567
"Metrorrey, Nuevo Leon, Mexico",Mexico,25.7779954,-100.3775906,29.4,62.3,72.0,60.0,10.2,7.0,9.0,72,Moderate,,,2026-07-16T02:11:42.454953
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-07-16T02:12:01.781549
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,27.0,69.0,9.0,,,,,-,,,,2026-07-16T02:12:08.156477
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-07-16T02:12:11.783379
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-07-16T02:12:15.303147
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,27.0,69.0,,,,,,-,,,,2026-07-16T02:12:20.785395
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-07-16T02:12:25.161571
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,16.1,72.0,57.0,,,0.7,17.2,57,Moderate,,,2026-07-16T02:13:06.803703
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,16.4,56.1,34.0,23.0,,,,34,Good,,,2026-07-16T02:13:24.798070
"Guaymaral, Bogota, Colombia",Colombia,4.78374,-74.04417,14.3,67.0,30.0,18.0,3.9,0.1,2.1,30,Good,,,2026-07-16T02:13:28.173933
"Las Ferias, Bogota, Colombia",Colombia,4.6906,-74.08256,15.8,60.0,25.0,4.0,3.6,,3.0,25,Good,,,2026-07-16T02:13:32.799712
