City,Country,Latitude,Longitude,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,AQI,Air_Quality_Category,Population_Density,Proximity_to_Industrial_Areas,Timestamp
"Finanzas, Saltillo, Coahuila, Mexico",Mexico,25.421472222222,-100.99686111111,26.9,46.0,825.0,884.0,6.6,,,884,Hazardous,,,2026-08-13T01:38:26.243210
"Oblatos, Jalisco, Mexico",Mexico,20.699048277777777,-103.29667683333334,22.0,70.5,160.0,26.0,6.3,3.2,5.4,160,Poor,,,2026-08-13T01:38:30.065561
"Atemajac, Jalisco, Mexico",Mexico,20.718180277777776,-103.35549144444444,22.0,70.5,160.0,26.0,8.5,3.2,7.7,160,Poor,,,2026-08-13T01:38:33.275264
"Aguilas, Jalisco, Mexico",Mexico,20.629602722222224,-103.41677252777778,22.0,70.5,139.0,42.0,6.4,3.2,4.5,139,Poor,,,2026-08-13T01:38:36.246434
"Centro, Jalisco, Mexico",Mexico,20.67236666666667,-103.33335883333334,22.0,70.5,139.0,27.0,7.5,3.2,7.7,139,Poor,,,2026-08-13T01:38:40.068657
"T-21, Mexico",Mexico,21.108664,-101.688614,26.0,41.0,122.0,15.0,,,,122,Poor,,,2026-08-13T01:38:43.278850
"Celaya San Juanico, Celaya, Mexico",Mexico,20.537937144279,-100.84064845752,24.3,43.3,73.0,30.0,,,7.8,73,Moderate,,,2026-08-13T01:38:56.259907
"Nativitas, Mexico",Mexico,20.565231,-101.188248,24.3,43.3,,35.0,4.0,63.1,10.3,70,Moderate,,,2026-08-13T01:39:03.075670
"Hospital General, Mexico",Mexico,20.947924,-101.425774,24.3,43.3,69.0,33.0,3.7,11.9,31.5,69,Moderate,,,2026-08-13T01:39:08.264661
"Miravalle, Guadalajara, Mexico",Mexico,20.61504997567,-103.34343019128,22.0,70.5,68.0,38.0,9.7,2.0,6.6,68,Moderate,,,2026-08-13T01:39:12.083909
"DIF, Mexico",Mexico,20.558094,-101.204941,24.3,43.3,67.0,52.0,9.3,33.6,5.9,67,Moderate,,,2026-08-13T01:39:15.296656
"US Embassy, Guatemala City, Guatemala",Guatemala,14.6069387,-90.5169696,15.0,87.0,61.0,,,,,61,Moderate,,,2026-08-13T01:39:23.268239
"San Salvador Este, El Salavor",El Salvador,13.71518889,-89.15481944,29.0,65.0,9.0,,,,,-,,,,2026-08-13T01:39:30.087178
"ITCA, Santa Tecla, El Salavor",El Salvador,13.673168,-89.279399,24.0,62.0,93.0,,,,,93,Moderate,,,2026-08-13T01:39:33.281370
"UTEC Campus, San Salvador, El Salavor",El Salvador,13.6999671,-89.2010843,30.9,88.8,91.0,,,,,91,Moderate,,,2026-08-13T01:39:36.287494
"San Salvador Centro, El Salavor",El Salvador,13.70630556,-89.20011667,28.7,79.1,,,,,,-,,,,2026-08-13T01:39:41.092711
"San Jose US Embassy, Costa Rica",Costa Rica,9.949488,-84.142876,20.9,69.2,38.0,,,,,38,Good,,,2026-08-13T01:39:46.286267
"Carvajal - Sevillana, Bogota, Colombia",Colombia,4.5958,-74.14855,15.5,62.0,66.0,,,1.9,18.5,66,Moderate,,,2026-08-13T01:40:26.303480
"Tunal, Bogota, Colombia",Colombia,4.57619,-74.13093,13.0,60.0,61.0,17.0,7.5,2.1,,61,Moderate,,,2026-08-13T01:40:30.112838
"Movil 7ma, Bogota, Colombia",Colombia,4.645228,-74.06152,15.2,48.6,61.0,30.0,,,,61,Moderate,,,2026-08-13T01:40:33.305080
